iterations_since_restore,node_ip,timestamp,date,episode_reward_min,episode_reward_max,hostname,sampler_perf/mean_processing_ms,info/grad_time_ms,info/sample_time_ms,episodes_this_iter,info/num_steps_sampled,info/update_time_ms,pid,sampler_perf/mean_inference_ms,info/opt_peak_throughput,info/sample_peak_throughput,episode_reward_mean,training_iteration,info/opt_samples,episodes_total,experiment_id,done,time_this_iter_s,timesteps_since_restore,info/num_steps_trained,sampler_perf/mean_env_wait_ms,time_since_restore,timesteps_total,timesteps_this_iter,time_total_s,episode_len_mean
1427,10.142.78.137,1576702287,2019-12-18_12-51-27,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26427526685870695,2.974,203.671,0,877343,0.001,17248,0.5753572940768445,126740.414,1850.535,160.78199999997565,1427,376.9,952,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.20928168296813965,877343,877343,0.5202635824919933,376.90832901000977,877343,400,376.90832901000977,1314.22
1428,10.142.78.137,1576702287,2019-12-18_12-51-27,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2636914086588821,2.873,202.464,1,877785,0.001,17248,0.575210292345394,127679.216,1811.676,168.23399999997594,1428,366.8,953,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22826290130615234,877785,877785,0.5191507844666022,377.1365919113159,877785,442,377.1365919113159,1310.4
1429,10.142.78.137,1576702287,2019-12-18_12-51-27,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2636914086588821,2.977,207.368,0,878185,0.001,17248,0.575210292345394,129919.502,1865.287,168.2339999999759,1429,386.8,953,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.215728759765625,878185,878185,0.5191507844666023,377.35232067108154,878185,400,377.35232067108154,1310.4
1430,10.142.78.137,1576702287,2019-12-18_12-51-27,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2636914086588821,2.996,207.486,0,878390,0.001,17248,0.575210292345394,129281.98,1866.634,168.2339999999759,1430,387.3,953,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1687026023864746,878390,878390,0.5191507844666023,377.521023273468,878390,205,377.521023273468,1310.4
1431,10.142.78.137,1576702287,2019-12-18_12-51-27,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2636914086588821,2.953,209.333,0,878590,0.001,17248,0.575210292345394,131156.661,1850.164,168.2339999999759,1431,387.3,953,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1856553554534912,878590,878590,0.5191507844666023,377.7066786289215,878590,200,377.7066786289215,1310.4
1432,10.142.78.137,1576702288,2019-12-18_12-51-28,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2636914086588821,2.963,210.882,0,878790,0.001,17248,0.575210292345394,130733.394,1836.575,168.2339999999759,1432,387.3,953,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1826941967010498,878790,878790,0.5191507844666023,377.88937282562256,878790,200,377.88937282562256,1310.4
1433,10.142.78.137,1576702288,2019-12-18_12-51-28,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26310506005994144,3.121,220.995,1,879733,0.001,17248,0.5750632484437425,133483.09,1885.107,171.15899999997563,1433,416.6,954,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3712637424468994,879733,879733,0.5180338668515898,378.26063656806946,879733,943,378.26063656806946,1318.93
1434,10.142.78.137,1576702288,2019-12-18_12-51-28,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26310506005994144,3.069,217.994,0,880262,0.001,17248,0.5750632484437425,134219.553,1889.505,171.15899999997566,1434,411.9,954,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2340714931488037,880262,880262,0.5180338668515898,378.49470806121826,880262,529,378.49470806121826,1318.93
1435,10.142.78.137,1576702288,2019-12-18_12-51-28,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26251709560797554,3.101,218.196,1,880653,0.001,17248,0.5749153997100848,132544.379,1883.627,179.99799999997538,1435,411.0,955,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21292424201965332,880653,880653,0.5169139523925499,378.7076323032379,880653,391,378.7076323032379,1322.74
1436,10.142.78.137,1576702289,2019-12-18_12-51-29,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26251709560797554,3.189,221.844,0,881276,0.001,17248,0.5749153997100848,135852.346,1953.178,179.99799999997532,1436,433.3,955,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24836063385009766,881276,881276,0.51691395239255,378.955992937088,881276,623,378.955992937088,1322.74
1437,10.142.78.137,1576702289,2019-12-18_12-51-29,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2619294485521862,3.446,230.527,1,882080,0.001,17248,0.5747672801466187,137451.093,2054.857,193.67999999997522,1437,473.7,956,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.29871511459350586,882080,882080,0.5157946281821861,379.2547080516815,882080,804,379.2547080516815,1324.87
1438,10.142.78.137,1576702289,2019-12-18_12-51-29,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26192944855218625,3.537,232.313,0,882680,0.001,17248,0.5747672801466186,138403.012,2107.068,193.6799999999752,1438,489.5,956,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24701881408691406,882680,882680,0.5157946281821861,379.50172686576843,882680,600,379.50172686576843,1324.87
1439,10.142.78.137,1576702290,2019-12-18_12-51-30,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26192944855218625,3.628,235.922,0,883280,0.001,17248,0.5747672801466186,140444.13,2159.616,193.6799999999752,1439,509.5,956,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.25275111198425293,883280,883280,0.5157946281821861,379.7544779777527,883280,600,379.7544779777527,1324.87
1440,10.142.78.137,1576702290,2019-12-18_12-51-30,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26192944855218625,3.753,241.884,0,883782,0.001,17248,0.5747672801466186,143682.892,2229.165,193.6799999999752,1440,539.2,956,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2295536994934082,883782,883782,0.5157946281821861,379.9840316772461,883782,502,379.9840316772461,1324.87
1441,10.142.78.137,1576702290,2019-12-18_12-51-30,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26192944855218625,3.838,243.157,0,884145,0.001,17248,0.5747672801466186,144719.21,2284.532,193.6799999999752,1441,555.5,956,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.19922280311584473,884145,884145,0.5157946281821861,380.18325448036194,884145,363,380.18325448036194,1324.87
1442,10.142.78.137,1576702290,2019-12-18_12-51-30,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2613404538552346,3.881,243.475,1,884438,0.001,17248,0.5746180754741096,145547.33,2319.743,197.2679999999753,1442,564.8,957,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18620944023132324,884438,884438,0.5146729792729607,380.36946392059326,884438,293,380.36946392059326,1334.05
1443,10.142.78.137,1576702290,2019-12-18_12-51-30,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26134045385523463,3.806,234.463,0,885178,0.001,17248,0.5746180754741096,143058.395,2322.331,197.26799999997525,1443,544.5,957,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2804257869720459,885178,885178,0.5146729792729606,380.6498897075653,885178,740,380.6498897075653,1334.05
1444,10.142.78.137,1576702291,2019-12-18_12-51-31,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26134045385523463,3.777,233.229,0,885669,0.001,17248,0.5746180754741096,143138.652,2318.319,197.26799999997525,1444,540.7,957,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22141385078430176,885669,885669,0.5146729792729606,380.8713035583496,885669,491,380.8713035583496,1334.05
1445,10.142.78.137,1576702291,2019-12-18_12-51-31,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26134045385523463,3.658,228.226,0,885869,0.001,17248,0.5746180754741096,142603.329,2285.454,197.26799999997525,1445,521.6,957,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16166281700134277,885869,885869,0.5146729792729606,381.03296637535095,885869,200,381.03296637535095,1334.05
1446,10.142.78.137,1576702291,2019-12-18_12-51-31,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26134045385523463,3.466,220.103,0,886069,0.001,17248,0.5746180754741096,138305.785,2177.619,197.26799999997525,1446,479.3,957,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16518902778625488,886069,886069,0.5146729792729606,381.1981554031372,886069,200,381.1981554031372,1334.05
1447,10.142.78.137,1576702291,2019-12-18_12-51-31,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.26134045385523463,3.1,206.699,0,886269,0.001,17248,0.5746180754741096,135117.003,2026.619,197.26799999997525,1447,418.9,957,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16095209121704102,886269,886269,0.5146729792729606,381.35910749435425,886269,200,381.35910749435425,1334.05
1448,10.142.78.137,1576702291,2019-12-18_12-51-31,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2607538795005139,3.139,204.991,1,886770,0.001,17248,0.5744668253287475,130311.32,1995.21,196.70599999997535,1448,409.0,958,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.23037481307983398,886770,886770,0.5135559066181072,381.5894823074341,886770,501,381.5894823074341,1338.65
1449,10.142.78.137,1576702292,2019-12-18_12-51-32,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2607538795005139,3.094,204.547,0,887323,0.001,17248,0.5744668253287475,130651.897,1976.567,196.7059999999754,1449,404.3,958,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24785327911376953,887323,887323,0.5135559066181072,381.83733558654785,887323,553,381.83733558654785,1338.65
1450,10.142.78.137,1576702292,2019-12-18_12-51-32,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2607538795005139,2.956,197.496,0,887523,0.001,17248,0.5744668253287475,126550.672,1894.22,196.7059999999754,1450,374.1,958,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1576383113861084,887523,887523,0.5135559066181072,381.99497389793396,887523,200,381.99497389793396,1338.65
1451,10.142.78.137,1576702292,2019-12-18_12-51-32,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2607538795005139,2.875,194.097,0,887723,0.001,17248,0.5744668253287475,124462.743,1843.41,196.7059999999754,1451,357.8,958,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16440248489379883,887723,887723,0.5135559066181072,382.15937638282776,887723,200,382.15937638282776,1338.65
1452,10.142.78.137,1576702292,2019-12-18_12-51-32,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2607538795005139,2.849,192.344,0,887923,0.001,17248,0.5744668253287475,122336.646,1811.86,196.7059999999754,1452,348.5,958,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1683797836303711,887923,887923,0.5135559066181072,382.32775616645813,887923,200,382.32775616645813,1338.65
1453,10.142.78.137,1576702292,2019-12-18_12-51-32,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.260165647421113,2.585,182.083,1,888186,0.001,17248,0.5743138608289784,116344.062,1651.998,189.53799999997548,1453,300.8,959,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17511868476867676,888186,888186,0.5124357308141336,382.5028748512268,888186,263,382.5028748512268,1345.93
1454,10.142.78.137,1576702293,2019-12-18_12-51-33,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.260165647421113,2.821,189.868,0,889037,0.001,17248,0.5743138608289784,119370.428,1773.862,189.53799999997548,1454,336.8,959,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3017144203186035,889037,889037,0.5124357308141336,382.8045892715454,889037,851,382.8045892715454,1345.93
1455,10.142.78.137,1576702293,2019-12-18_12-51-33,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.260165647421113,2.825,190.46,0,889275,0.001,17248,0.5743138608289784,120565.444,1788.306,189.53799999997548,1455,340.6,959,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16761207580566406,889275,889275,0.5124357308141336,382.9722013473511,889275,238,382.9722013473511,1345.93
1456,10.142.78.137,1576702293,2019-12-18_12-51-33,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.260165647421113,2.828,190.913,0,889475,0.001,17248,0.5743138608289784,120447.527,1784.061,189.53799999997548,1456,340.6,959,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16977906227111816,889475,889475,0.5124357308141336,383.1419804096222,889475,200,383.1419804096222,1345.93
1457,10.142.78.137,1576702293,2019-12-18_12-51-33,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2595830035958174,3.102,203.314,1,890207,0.001,17248,0.5741593443589745,126941.876,1936.903,196.30499999997562,1457,393.8,960,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.28774333000183105,890207,890207,0.5113238910665284,383.429723739624,890207,732,383.429723739624,1337.08
1458,10.142.78.137,1576702293,2019-12-18_12-51-33,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2595830035958174,3.0,203.036,0,890667,0.001,17248,0.5741593443589745,129906.318,1919.366,196.30499999997562,1458,389.7,960,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22651934623718262,890667,890667,0.5113238910665284,383.6562430858612,890667,460,383.6562430858612,1337.08
1459,10.142.78.137,1576702294,2019-12-18_12-51-34,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25904462748387413,3.045,203.246,1,891259,0.001,17248,0.5740183812657038,129256.587,1936.567,198.86499999997628,1459,393.6,961,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.250460147857666,891259,891259,0.5102979674001855,383.9067032337189,891259,592,383.9067032337189,1299.73
1460,10.142.78.137,1576702294,2019-12-18_12-51-34,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25904462748387413,3.233,212.521,0,891828,0.001,17248,0.5740183812657037,133161.837,2025.683,198.8649999999763,1460,430.5,961,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2522404193878174,891828,891828,0.5102979674001855,384.1589436531067,891828,569,384.1589436531067,1299.73
1461,10.142.78.137,1576702294,2019-12-18_12-51-34,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25904462748387413,3.333,216.922,0,892228,0.001,17248,0.5740183812657037,135182.037,2076.786,198.8649999999763,1461,450.5,961,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.20943379402160645,892228,892228,0.5102979674001855,384.3683774471283,892228,400,384.3683774471283,1299.73
1462,10.142.78.137,1576702294,2019-12-18_12-51-34,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25904462748387413,3.311,217.163,0,892447,0.001,17248,0.5740183812657037,136650.616,2083.232,198.8649999999763,1462,452.4,961,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17061519622802734,892447,892447,0.5102979674001855,384.5389926433563,892447,219,384.5389926433563,1299.73
1463,10.142.78.137,1576702294,2019-12-18_12-51-34,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25904462748387413,3.252,216.234,0,892647,0.001,17248,0.5740183812657037,137174.875,2063.047,198.8649999999763,1463,446.1,961,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16524672508239746,892647,892647,0.5102979674001855,384.7042393684387,892647,200,384.7042393684387,1299.73
1464,10.142.78.137,1576702295,2019-12-18_12-51-35,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.257980616285447,3.196,216.114,2,893425,0.001,17248,0.5737401045202722,137281.214,2030.413,202.67299999997675,1464,438.8,963,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.29990696907043457,893425,893425,0.5082687032144033,385.00414633750916,893425,778,385.00414633750916,1294.86
1465,10.142.78.137,1576702295,2019-12-18_12-51-35,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25798061628544694,3.442,225.399,0,894078,0.001,17248,0.5737401045202721,139561.211,2130.892,202.67299999997667,1465,480.3,963,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2629506587982178,894078,894078,0.5082687032144033,385.2670969963074,894078,653,385.2670969963074,1294.86
1466,10.142.78.137,1576702295,2019-12-18_12-51-35,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25798061628544694,3.491,227.478,0,894355,0.001,17248,0.5737401045202721,139789.127,2145.267,202.67299999997667,1466,488.0,963,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.19106674194335938,894355,894355,0.5082687032144033,385.45816373825073,894355,277,385.45816373825073,1294.86
1467,10.142.78.137,1576702295,2019-12-18_12-51-35,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25798061628544694,3.228,214.862,0,894555,0.001,17248,0.5737401045202721,134678.634,2023.621,202.67299999997667,1467,434.8,963,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.15897583961486816,894555,894555,0.5082687032144033,385.6171395778656,894555,200,385.6171395778656,1294.86
1468,10.142.78.137,1576702296,2019-12-18_12-51-36,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25746898858158906,3.365,219.199,1,895253,0.001,17248,0.5736071893770948,136302.026,2092.163,213.90799999997674,1468,458.6,964,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.27128124237060547,895253,895253,0.5072928463361953,385.8884208202362,895253,698,385.8884208202362,1275.57
1469,10.142.78.137,1576702296,2019-12-18_12-51-36,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25696346437825923,3.395,221.23,1,895917,0.001,17248,0.5734760577986321,137183.098,2105.499,215.00399999997683,1469,465.8,965,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2710602283477783,895917,895917,0.5063282876418662,386.159481048584,895917,664,386.159481048584,1269.13
1470,10.142.78.137,1576702296,2019-12-18_12-51-36,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25696346437825923,3.268,215.563,0,896233,0.001,17248,0.5734760577986321,134772.114,2043.483,215.0039999999768,1470,440.5,965,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.19433355331420898,896233,896233,0.5063282876418662,386.3538146018982,896233,316,386.3538146018982,1269.13
1471,10.142.78.137,1576702296,2019-12-18_12-51-36,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2559848346843704,3.578,229.096,2,897247,0.001,17248,0.5732095750871846,140280.624,2190.787,226.1069999999767,1471,501.9,967,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.34784793853759766,897247,897247,0.5044600723531981,386.7016625404358,897247,1014,386.7016625404358,1239.93
1472,10.142.78.137,1576702297,2019-12-18_12-51-37,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.25598483468437033,3.729,235.648,0,897774,0.001,17248,0.5732095750871847,142845.637,2260.573,226.10699999997672,1472,532.7,967,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.237656831741333,897774,897774,0.5044600723531981,386.9393193721771,897774,527,386.9393193721771,1239.93
1473,10.142.78.137,1576702297,2019-12-18_12-51-37,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.255026026041149,4.045,249.711,2,898578,0.001,17248,0.5729341716560937,146608.697,2375.147,224.88199999997687,1473,593.1,969,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3091442584991455,898578,898578,0.5026299621154645,387.24846363067627,898578,804,387.24846363067627,1235.23
1474,10.142.78.137,1576702297,2019-12-18_12-51-37,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.254548110686955,3.983,246.348,1,899243,0.001,17248,0.5727971049167675,146088.403,2361.696,221.05599999997693,1474,581.8,970,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26568055152893066,899243,899243,0.5017177422786472,387.5141441822052,899243,665,387.5141441822052,1234.28
1475,10.142.78.137,1576702298,2019-12-18_12-51-38,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.254079664129041,3.936,246.144,1,899805,0.001,17248,0.5726633978865275,145507.284,2326.69,228.36799999997717,1475,572.7,971,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26040172576904297,899805,899805,0.500823456212224,387.77454590797424,899805,562,387.77454590797424,1221.53
1476,10.142.78.137,1576702298,2019-12-18_12-51-38,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.254079664129041,4.159,254.709,0,900563,0.001,17248,0.5726633978865275,149274.441,2437.289,228.36799999997714,1476,620.8,971,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2789137363433838,900563,900563,0.500823456212224,388.0534596443176,900563,758,388.0534596443176,1221.53
1477,10.142.78.137,1576702298,2019-12-18_12-51-38,-1226.899999999838,964.7999999999969,zack-XPS-15-9560,0.2537227866152431,4.308,263.585,1,901119,0.001,17248,0.5725739475609728,152384.231,2490.279,234.76999999997827,1477,656.4,972,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24923181533813477,901119,901119,0.5001487797846215,388.30269145965576,901119,556,388.30269145965576,1112.02
