episodes_total,timesteps_total,time_this_iter_s,info/num_steps_sampled,timesteps_since_restore,iterations_since_restore,episodes_this_iter,sampler_perf/mean_env_wait_ms,info/opt_samples,sampler_perf/mean_processing_ms,time_since_restore,date,training_iteration,info/sample_time_ms,info/num_steps_trained,time_total_s,episode_len_mean,info/opt_peak_throughput,episode_reward_mean,info/grad_time_ms,sampler_perf/mean_inference_ms,episode_reward_max,hostname,info/sample_peak_throughput,info/update_time_ms,timestamp,pid,node_ip,episode_reward_min,timesteps_this_iter,experiment_id,done
6206,1660309,0.2850770950317383,1660309,1660309,2167,3,0.6927662923860538,662.6,0.3061138296835214,697.0874056816101,2019-12-18_11-21-56,2167,311.744,1660309,697.0874056816101,71.5,154398.706,-27.934000000000506,4.291,0.5782893738289414,586.3999999999999,zack-XPS-15-9560,2125.459,0.001,1576696916,11562,10.142.78.137,-436.9999999999993,602,c3fc92d7f4874dea9e1921f76f825b97,False
6209,1661069,0.3217601776123047,1661069,1661069,2168,3,0.6927493100734096,666.3,0.3061086457458094,697.4091658592224,2019-12-18_11-21-57,2168,313.06,1661069,697.4091658592224,71.56,154146.728,-23.932000000000524,4.323,0.5782972421308381,586.3999999999999,zack-XPS-15-9560,2128.343,0.001,1576696917,11562,10.142.78.137,-436.9999999999993,760,c3fc92d7f4874dea9e1921f76f825b97,False
6212,1661905,0.3305206298828125,1661905,1661905,2169,3,0.6927343881994392,674.7,0.30610414541880193,697.7396864891052,2019-12-18_11-21-57,2169,313.926,1661905,697.7396864891052,71.27,154987.261,-34.14800000000053,4.353,0.5783049987490598,586.3999999999999,zack-XPS-15-9560,2149.23,0.001,1576696917,11562,10.142.78.137,-437.5999999999991,836,c3fc92d7f4874dea9e1921f76f825b97,False
6215,1662575,0.30199718475341797,1662575,1662575,2170,3,0.6927192827296369,686.3,0.3060994857964082,698.0416836738586,2019-12-18_11-21-57,2170,315.623,1662575,698.0416836738586,71.22,154796.584,-38.180000000000504,4.434,0.5783126191947695,586.3999999999999,zack-XPS-15-9560,2174.433,0.001,1576696917,11562,10.142.78.137,-437.5999999999991,670,c3fc92d7f4874dea9e1921f76f825b97,False
6218,1663170,0.2765474319458008,1663170,1663170,2171,3,0.6927027616797927,665.1,0.30609429517148184,698.3182311058044,2019-12-18_11-21-57,2171,310.295,1663170,698.3182311058044,71.41,154593.907,-30.05700000000052,4.302,0.578319756096455,586.3999999999999,zack-XPS-15-9560,2143.441,0.001,1576696917,11562,10.142.78.137,-437.5999999999991,595,c3fc92d7f4874dea9e1921f76f825b97,False
6220,1663859,0.29028916358947754,1663859,1663859,2172,2,0.6926915436326219,676.4,0.3060905853988015,698.6085202693939,2019-12-18_11-21-58,2172,297.927,1663859,698.6085202693939,71.91,158483.402,-34.28900000000051,4.268,0.5783240823596022,586.3999999999999,zack-XPS-15-9560,2270.354,0.001,1576696918,11562,10.142.78.137,-437.69999999999925,689,c3fc92d7f4874dea9e1921f76f825b97,False
6222,1664601,0.3137221336364746,1664601,1664601,2173,2,0.6926802086692498,668.1,0.30608677411530943,698.9222424030304,2019-12-18_11-21-58,2173,291.981,1664601,698.9222424030304,71.81,158841.29,-30.26900000000052,4.206,0.5783283301443197,586.3999999999999,zack-XPS-15-9560,2288.159,0.001,1576696918,11562,10.142.78.137,-437.69999999999925,742,c3fc92d7f4874dea9e1921f76f825b97,False
6225,1665147,0.2598299980163574,1665147,1665147,2174,3,0.6926615314325462,660.2,0.30608036389132487,699.1820724010468,2019-12-18_11-21-58,2174,289.535,1665147,699.1820724010468,72.17,156971.067,-28.347000000000584,4.206,0.5783345187895574,586.3999999999999,zack-XPS-15-9560,2280.209,0.001,1576696918,11562,10.142.78.137,-437.69999999999925,546,c3fc92d7f4874dea9e1921f76f825b97,False
6227,1665896,0.3157315254211426,1665896,1665896,2175,2,0.6926494165475622,666.0,0.3060761384759301,699.4978039264679,2019-12-18_11-21-59,2175,290.504,1665896,699.4978039264679,72.55,157604.093,-28.5260000000006,4.226,0.5783385502560822,586.3999999999999,zack-XPS-15-9560,2292.567,0.001,1576696919,11562,10.142.78.137,-437.69999999999925,749,c3fc92d7f4874dea9e1921f76f825b97,False
6229,1666458,0.28869104385375977,1666458,1666458,2176,2,0.6926361111972578,675.1,0.30607141837032725,699.7864949703217,2019-12-18_11-21-59,2176,293.534,1666458,699.7864949703217,73.09,158661.853,-24.535000000000636,4.255,0.5783428261656062,586.3999999999999,zack-XPS-15-9560,2299.902,0.001,1576696919,11562,10.142.78.137,-437.69999999999925,562,c3fc92d7f4874dea9e1921f76f825b97,False
6232,1667071,0.26723718643188477,1667071,1667071,2177,3,0.6926142672164203,676.2,0.30606362171886603,700.0537321567535,2019-12-18_11-21-59,2177,291.775,1667071,700.0537321567535,73.24,159956.481,-24.532000000000625,4.227,0.5783484357482266,586.3999999999999,zack-XPS-15-9560,2317.535,0.001,1576696919,11562,10.142.78.137,-437.69999999999925,613,c3fc92d7f4874dea9e1921f76f825b97,False
6235,1667706,0.283766508102417,1667706,1667706,2178,3,0.6925917771740189,663.7,0.3060555560469986,700.337498664856,2019-12-18_11-21-59,2178,288.026,1667706,700.337498664856,73.41,158886.759,-24.591000000000605,4.177,0.5783537414404192,586.3999999999999,zack-XPS-15-9560,2304.305,0.001,1576696919,11562,10.142.78.137,-437.69999999999925,635,c3fc92d7f4874dea9e1921f76f825b97,False
6238,1668336,0.2917439937591553,1668336,1668336,2179,3,0.6925690813295344,643.1,0.30604761303199945,700.6292426586151,2019-12-18_11-22-00,2179,284.258,1668336,700.6292426586151,73.2,158029.428,-16.343000000000615,4.069,0.5783589330246014,586.3999999999999,zack-XPS-15-9560,2262.378,0.001,1576696920,11562,10.142.78.137,-437.69999999999925,630,c3fc92d7f4874dea9e1921f76f825b97,False
6240,1669141,0.3258211612701416,1669141,1669141,2180,2,0.692554883500885,656.6,0.3060425690384419,700.9550638198853,2019-12-18_11-22-00,2180,286.564,1669141,700.9550638198853,73.05,158523.431,-22.443000000000612,4.142,0.5783623808424206,586.3999999999999,zack-XPS-15-9560,2291.289,0.001,1576696920,11562,10.142.78.137,-437.69999999999925,805,c3fc92d7f4874dea9e1921f76f825b97,False
6243,1669890,0.3196272850036621,1669890,1669890,2181,3,0.6925346836508794,672.0,0.30603538603098474,701.2746911048889,2019-12-18_11-22-00,2181,290.76,1669890,701.2746911048889,72.66,158007.663,-28.54300000000056,4.253,0.5783676336231823,586.3999999999999,zack-XPS-15-9560,2311.183,0.001,1576696920,11562,10.142.78.137,-437.69999999999925,749,c3fc92d7f4874dea9e1921f76f825b97,False
6245,1670443,0.2643008232116699,1670443,1670443,2182,2,0.6925194979116236,658.4,0.3060298427783976,701.5389919281006,2019-12-18_11-22-01,2182,288.245,1670443,701.5389919281006,73.08,157975.021,-28.655000000000594,4.168,0.5783696976512213,586.3999999999999,zack-XPS-15-9560,2284.164,0.001,1576696921,11562,10.142.78.137,-437.69999999999925,553,c3fc92d7f4874dea9e1921f76f825b97,False
6248,1671110,0.3002309799194336,1671110,1671110,2183,3,0.6924953395846888,650.9,0.3060206441685556,701.83922290802,2019-12-18_11-22-01,2183,286.89,1671110,701.83922290802,72.92,156055.863,-34.680000000000575,4.171,0.5783710003236259,586.3999999999999,zack-XPS-15-9560,2268.811,0.001,1576696921,11562,10.142.78.137,-437.69999999999925,667,c3fc92d7f4874dea9e1921f76f825b97,False
6251,1671856,0.32978200912475586,1671856,1671856,2184,3,0.6924712375832882,670.9,0.306011353792772,702.1690049171448,2019-12-18_11-22-01,2184,293.815,1671856,702.1690049171448,72.9,158092.0,-34.58800000000063,4.244,0.5783726085844901,586.3999999999999,zack-XPS-15-9560,2283.411,0.001,1576696921,11562,10.142.78.137,-437.69999999999925,746,c3fc92d7f4874dea9e1921f76f825b97,False
6253,1672515,0.28950071334838867,1672515,1672515,2185,2,0.6924540663470683,661.9,0.30600461157180786,702.4585056304932,2019-12-18_11-22-02,2185,291.212,1672515,702.4585056304932,72.98,157810.926,-28.572000000000653,4.194,0.5783734425662419,586.3999999999999,zack-XPS-15-9560,2272.911,0.001,1576696922,11562,10.142.78.137,-437.69999999999925,659,c3fc92d7f4874dea9e1921f76f825b97,False
6256,1673309,0.3306717872619629,1673309,1673309,2186,3,0.6924287761318424,685.1,0.3059944191002944,702.7891774177551,2019-12-18_11-22-02,2186,295.297,1673309,702.7891774177551,73.48,158996.817,-30.630000000000667,4.309,0.5783744896261834,586.3999999999999,zack-XPS-15-9560,2320.038,0.001,1576696922,11562,10.142.78.137,-437.69999999999925,794,c3fc92d7f4874dea9e1921f76f825b97,False
6259,1673977,0.2873237133026123,1673977,1673977,2187,3,0.6924014663888641,690.6,0.30598368518414065,703.0765011310577,2019-12-18_11-22-02,2187,297.262,1673977,703.0765011310577,73.18,158467.853,-28.478000000000677,4.358,0.5783751585169171,586.3999999999999,zack-XPS-15-9560,2323.203,0.001,1576696922,11562,10.142.78.137,-437.69999999999925,668,c3fc92d7f4874dea9e1921f76f825b97,False
6262,1674721,0.32645106315612793,1674721,1674721,2188,3,0.6923738666032699,701.5,0.3059727317340442,703.4029521942139,2019-12-18_11-22-03,2188,301.45,1674721,703.4029521942139,73.13,158204.562,-28.366000000000653,4.434,0.5783755911735022,586.3999999999999,zack-XPS-15-9560,2327.083,0.001,1576696923,11562,10.142.78.137,-437.69999999999925,744,c3fc92d7f4874dea9e1921f76f825b97,False
6265,1675290,0.28786683082580566,1675290,1675290,2189,3,0.6923454534651806,695.4,0.3059614417691058,703.6908190250397,2019-12-18_11-22-03,2189,301.05,1675290,703.6908190250397,72.91,156462.072,-26.096000000000632,4.445,0.5783758608875945,586.3999999999999,zack-XPS-15-9560,2309.917,0.001,1576696923,11562,10.142.78.137,-437.69999999999925,569,c3fc92d7f4874dea9e1921f76f825b97,False
6268,1676024,0.33676600456237793,1676024,1676024,2190,3,0.6923174933898095,688.3,0.3059505243314079,704.027585029602,2019-12-18_11-22-03,2190,302.178,1676024,704.027585029602,73.03,156081.153,-28.19500000000065,4.41,0.5783769711577742,586.3999999999999,zack-XPS-15-9560,2277.799,0.001,1576696923,11562,10.142.78.137,-437.69999999999925,734,c3fc92d7f4874dea9e1921f76f825b97,False
6270,1676668,0.30457568168640137,1676668,1676668,2191,2,0.6922986760962658,677.8,0.305943046059189,704.3321607112885,2019-12-18_11-22-03,2191,300.736,1676668,704.3321607112885,73.09,155990.697,-26.207000000000665,4.345,0.5783779613887152,586.3999999999999,zack-XPS-15-9560,2253.807,0.001,1576696923,11562,10.142.78.137,-437.69999999999925,644,c3fc92d7f4874dea9e1921f76f825b97,False
6273,1677380,0.31461238861083984,1677380,1677380,2192,3,0.6922710557338647,693.7,0.3059318163397873,704.6467730998993,2019-12-18_11-22-04,2192,305.675,1677380,704.6467730998993,73.52,156240.499,-26.398000000000717,4.44,0.578379615793938,586.3999999999999,zack-XPS-15-9560,2269.402,0.001,1576696924,11562,10.142.78.137,-437.69999999999925,712,c3fc92d7f4874dea9e1921f76f825b97,False
6277,1678073,0.30465030670166016,1678073,1678073,2193,4,0.692235207409773,696.3,0.3059173752616594,704.951423406601,2019-12-18_11-22-04,2193,306.123,1678073,704.951423406601,72.85,156915.408,-22.14500000000071,4.437,0.5783817981336057,586.3999999999999,zack-XPS-15-9560,2274.576,0.001,1576696924,11562,10.142.78.137,-437.69999999999925,693,c3fc92d7f4874dea9e1921f76f825b97,False
6280,1678767,0.30364227294921875,1678767,1678767,2194,3,0.6922076430106407,691.1,0.3059061932469547,705.2550656795502,2019-12-18_11-22-04,2194,303.578,1678767,705.2550656795502,72.74,158238.038,-20.028000000000695,4.367,0.5783833244523239,586.3999999999999,zack-XPS-15-9560,2276.516,0.001,1576696924,11562,10.142.78.137,-437.69999999999925,694,c3fc92d7f4874dea9e1921f76f825b97,False
6283,1679450,0.3008096218109131,1679450,1679450,2195,3,0.6921792595386088,693.5,0.3058948179873193,705.5558753013611,2019-12-18_11-22-05,2195,304.723,1679450,705.5558753013611,73.23,158175.352,-30.218000000000703,4.384,0.5783847631563457,381.9999999999988,zack-XPS-15-9560,2275.84,0.001,1576696925,11562,10.142.78.137,-437.69999999999925,683,c3fc92d7f4874dea9e1921f76f825b97,False
6285,1680212,0.3209972381591797,1680212,1680212,2196,2,0.6921612528761122,690.3,0.3058873065240799,705.8768725395203,2019-12-18_11-22-05,2196,303.783,1680212,705.8768725395203,73.34,158362.626,-30.15800000000071,4.359,0.5783855605979223,381.9999999999988,zack-XPS-15-9560,2272.347,0.001,1576696925,11562,10.142.78.137,-437.69999999999925,762,c3fc92d7f4874dea9e1921f76f825b97,False
6289,1681004,0.3336489200592041,1681004,1681004,2197,4,0.6921270225460404,702.7,0.30587325949673017,706.2105214595795,2019-12-18_11-22-05,2197,308.365,1681004,706.2105214595795,73.23,159796.654,-26.344000000000683,4.397,0.5783869741157496,381.9999999999988,zack-XPS-15-9560,2278.792,0.001,1576696925,11562,10.142.78.137,-437.69999999999925,792,c3fc92d7f4874dea9e1921f76f825b97,False
6291,1681592,0.2814371585845947,1681592,1681592,2198,2,0.6921078429585503,687.1,0.3058654424653341,706.4919586181641,2019-12-18_11-22-06,2198,303.969,1681592,706.4919586181641,72.98,159874.974,-24.238000000000685,4.298,0.5783863146217354,381.9999999999988,zack-XPS-15-9560,2260.426,0.001,1576696926,11562,10.142.78.137,-437.69999999999925,588,c3fc92d7f4874dea9e1921f76f825b97,False
6294,1682353,0.31950926780700684,1682353,1682353,2199,3,0.6920766654131575,706.3,0.3058530174206807,706.8114678859711,2019-12-18_11-22-06,2199,307.075,1682353,706.8114678859711,72.62,162105.912,-24.120000000000665,4.357,0.5783827224757195,381.9999999999988,zack-XPS-15-9560,2300.086,0.001,1576696926,11562,10.142.78.137,-437.69999999999925,761,c3fc92d7f4874dea9e1921f76f825b97,False
6297,1682932,0.2923908233642578,1682932,1682932,2200,3,0.692044379042625,690.8,0.3058404691776518,707.1038587093353,2019-12-18_11-22-06,2200,302.725,1682932,707.1038587093353,72.75,161690.283,-14.01800000000071,4.272,0.5783789470502685,382.79999999999893,zack-XPS-15-9560,2281.939,0.001,1576696926,11562,10.142.78.137,-437.69999999999925,579,c3fc92d7f4874dea9e1921f76f825b97,False
6301,1683729,0.3483445644378662,1683729,1683729,2201,4,0.6920039784284217,706.1,0.3058249562324315,707.4522032737732,2019-12-18_11-22-07,2201,307.047,1683729,707.4522032737732,72.18,163072.818,-14.001000000000682,4.33,0.578374721636554,586.5999999999999,zack-XPS-15-9560,2299.651,0.001,1576696927,11562,10.142.78.137,-437.69999999999925,797,c3fc92d7f4874dea9e1921f76f825b97,False
6304,1684444,0.3155338764190674,1684444,1684444,2202,3,0.6919771419944101,706.4,0.3058145952591293,707.7677371501923,2019-12-18_11-22-07,2202,307.108,1684444,707.7677371501923,71.54,162164.359,-21.943000000000655,4.356,0.5783718263651485,586.5999999999999,zack-XPS-15-9560,2300.169,0.001,1576696927,11562,10.142.78.137,-437.69999999999925,715,c3fc92d7f4874dea9e1921f76f825b97,False
6307,1685070,0.2888052463531494,1685070,1685070,2203,3,0.6919500066217306,699.7,0.305804076812957,708.0565423965454,2019-12-18_11-22-07,2203,305.53,1685070,708.0565423965454,71.49,160723.041,-13.963000000000688,4.353,0.5783688473293173,586.5999999999999,zack-XPS-15-9560,2290.116,0.001,1576696927,11562,10.142.78.137,-437.69999999999925,626,c3fc92d7f4874dea9e1921f76f825b97,False
6310,1685733,0.2959017753601074,1685733,1685733,2204,3,0.6919215584711956,696.6,0.3057932025547816,708.3524441719055,2019-12-18_11-22-08,2204,304.766,1685733,708.3524441719055,71.45,160307.703,-7.843000000000746,4.345,0.5783656098675956,586.5999999999999,zack-XPS-15-9560,2285.687,0.001,1576696928,11562,10.142.78.137,-437.69999999999925,663,c3fc92d7f4874dea9e1921f76f825b97,False
6313,1686437,0.29834604263305664,1686437,1686437,2205,3,0.691892165242805,698.7,0.3057820564750806,708.6507902145386,2019-12-18_11-22-08,2205,304.555,1686437,708.6507902145386,71.37,162115.407,-3.779000000000774,4.31,0.5783621021652094,586.5999999999999,zack-XPS-15-9560,2294.165,0.001,1576696928,11562,10.142.78.137,-437.69999999999925,704,c3fc92d7f4874dea9e1921f76f825b97,False
6315,1687331,0.35346007347106934,1687331,1687331,2206,2,0.6918741313158772,711.9,0.30577499187880575,709.0042502880096,2019-12-18_11-22-08,2206,307.755,1687331,709.0042502880096,71.84,163450.223,-10.05200000000073,4.355,0.5783598675528139,586.5999999999999,zack-XPS-15-9560,2313.202,0.001,1576696928,11562,10.142.78.137,-437.69999999999925,894,c3fc92d7f4874dea9e1921f76f825b97,False
6318,1688036,0.3173220157623291,1688036,1688036,2207,3,0.6918485660960656,703.2,0.3057649730786005,709.321572303772,2019-12-18_11-22-08,2207,306.139,1688036,709.321572303772,71.59,161934.059,-16.108000000000683,4.343,0.5783572357304346,586.5999999999999,zack-XPS-15-9560,2296.996,0.001,1576696928,11562,10.142.78.137,-437.69999999999925,705,c3fc92d7f4874dea9e1921f76f825b97,False
6321,1688701,0.29547810554504395,1688701,1688701,2208,3,0.6918229208170626,710.9,0.30575522833097285,709.617050409317,2019-12-18_11-22-09,2208,307.506,1688701,709.617050409317,71.16,162279.008,-7.941000000000762,4.381,0.5783550023926465,586.5999999999999,zack-XPS-15-9560,2311.825,0.001,1576696929,11562,10.142.78.137,-435.40000000000043,665,c3fc92d7f4874dea9e1921f76f825b97,False
6324,1689352,0.2953493595123291,1689352,1689352,2209,3,0.6917983396381691,699.9,0.305745738751312,709.9123997688293,2019-12-18_11-22-09,2209,305.145,1689352,709.9123997688293,70.72,161716.625,-5.796000000000795,4.328,0.578352894899712,586.5999999999999,zack-XPS-15-9560,2293.664,0.001,1576696929,11562,10.142.78.137,-434.79999999999876,651,c3fc92d7f4874dea9e1921f76f825b97,False
6328,1690127,0.31524085998535156,1690127,1690127,2210,4,0.6917674507285614,719.5,0.3057340722074265,710.2276406288147,2019-12-18_11-22-09,2210,307.324,1690127,710.2276406288147,69.46,162105.345,-5.435000000000739,4.438,0.5783496699679156,586.5999999999999,zack-XPS-15-9560,2341.176,0.001,1576696929,11562,10.142.78.137,-434.79999999999876,775,c3fc92d7f4874dea9e1921f76f825b97,False
6331,1690777,0.2746706008911133,1690777,1690777,2211,3,0.6917453124880715,704.8,0.3057259135135574,710.5023112297058,2019-12-18_11-22-10,2211,300.011,1690777,710.5023112297058,69.03,160948.737,-3.49200000000076,4.379,0.5783467031329029,586.5999999999999,zack-XPS-15-9560,2349.244,0.001,1576696930,11562,10.142.78.137,-434.79999999999876,650,c3fc92d7f4874dea9e1921f76f825b97,False
6333,1691407,0.2947731018066406,1691407,1691407,2212,2,0.6917307358306711,696.3,0.30572050985933785,710.7970843315125,2019-12-18_11-22-10,2212,297.753,1691407,710.7970843315125,69.15,160501.972,-7.485000000000737,4.338,0.5783448884136192,586.5999999999999,zack-XPS-15-9560,2338.515,0.001,1576696930,11562,10.142.78.137,-434.79999999999876,630,c3fc92d7f4874dea9e1921f76f825b97,False
6336,1692078,0.29766368865966797,1692078,1692078,2213,3,0.6917090507455687,700.8,0.30571250659730326,711.0947480201721,2019-12-18_11-22-10,2213,298.644,1692078,711.0947480201721,69.24,161970.081,-7.418000000000762,4.327,0.5783422513814873,586.5999999999999,zack-XPS-15-9560,2346.604,0.001,1576696930,11562,10.142.78.137,-434.79999999999876,671,c3fc92d7f4874dea9e1921f76f825b97,False
6339,1692824,0.3148045539855957,1692824,1692824,2214,3,0.6916879321537263,709.1,0.30570488583715566,711.4095525741577,2019-12-18_11-22-11,2214,300.519,1692824,711.4095525741577,68.92,163340.251,-15.517000000000778,4.341,0.5783394917936939,586.5999999999999,zack-XPS-15-9560,2359.582,0.001,1576696931,11562,10.142.78.137,-434.79999999999876,746,c3fc92d7f4874dea9e1921f76f825b97,False
6342,1693569,0.3100614547729492,1693569,1693569,2215,3,0.6916662137170314,713.2,0.3056972398253532,711.7196140289307,2019-12-18_11-22-11,2215,301.66,1693569,711.7196140289307,68.88,163057.84,-13.411000000000787,4.374,0.5783365214789427,586.5999999999999,zack-XPS-15-9560,2364.251,0.001,1576696931,11562,10.142.78.137,-434.79999999999876,745,c3fc92d7f4874dea9e1921f76f825b97,False
6345,1694269,0.30577635765075684,1694269,1694269,2216,3,0.691645017121692,693.8,0.3056899648464598,712.0253903865814,2019-12-18_11-22-11,2216,296.983,1694269,712.0253903865814,68.35,161901.875,-9.229000000000791,4.285,0.5783342622252333,586.5999999999999,zack-XPS-15-9560,2336.161,0.001,1576696931,11562,10.142.78.137,-434.79999999999876,700,c3fc92d7f4874dea9e1921f76f825b97,False
6348,1694981,0.2900059223175049,1694981,1694981,2217,3,0.6916243488675465,694.5,0.305683148927008,712.3153963088989,2019-12-18_11-22-11,2217,294.252,1694981,712.3153963088989,68.28,161814.947,-11.37100000000082,4.292,0.5783316336840573,586.5999999999999,zack-XPS-15-9560,2360.224,0.001,1576696931,11562,10.142.78.137,-434.79999999999876,712,c3fc92d7f4874dea9e1921f76f825b97,False
