timesteps_this_iter,info/opt_samples,time_this_iter_s,iterations_since_restore,episodes_total,info/grad_time_ms,episode_reward_min,timesteps_total,episode_reward_mean,pid,time_since_restore,hostname,date,time_total_s,timestamp,done,episodes_this_iter,node_ip,sampler_perf/mean_inference_ms,info/sample_time_ms,info/sample_peak_throughput,experiment_id,training_iteration,episode_len_mean,info/num_steps_trained,info/update_time_ms,sampler_perf/mean_processing_ms,episode_reward_max,sampler_perf/mean_env_wait_ms,info/opt_peak_throughput,timesteps_since_restore,info/num_steps_sampled
200,402.5,0.194122314453125,1432,2907,3.289,-1823.8999999994764,894136,-333.0629999999977,9350,504.5685873031616,zack-XPS-15-9560,2019-12-18_11-00-50,504.5685873031616,1576695650,False,0,10.142.78.137,0.6868202644178442,256.317,1570.323,751c756febcd46d9a439e0a10f7704d1,1432,757.28,894136,0.001,0.3421334412167267,361.2999999999974,0.8252362312828285,122374.658,894136,894136
200,402.5,0.18424153327941895,1433,2907,3.302,-1823.8999999994764,894336,-333.0629999999977,9350,504.75282883644104,zack-XPS-15-9560,2019-12-18_11-00-50,504.75282883644104,1576695650,False,0,10.142.78.137,0.6868202644178442,254.256,1583.053,751c756febcd46d9a439e0a10f7704d1,1433,757.28,894336,0.001,0.3421334412167267,361.2999999999974,0.8252362312828285,121883.428,894336,894336
200,375.7,0.19308972358703613,1434,2907,3.18,-1823.8999999994764,894536,-333.0629999999977,9350,504.9459185600281,zack-XPS-15-9560,2019-12-18_11-00-51,504.9459185600281,1576695651,False,0,10.142.78.137,0.6868202644178442,244.778,1534.858,751c756febcd46d9a439e0a10f7704d1,1434,757.28,894536,0.001,0.3421334412167267,361.2999999999974,0.8252362312828285,118154.281,894536,894536
200,306.3,0.1958632469177246,1435,2907,2.737,-1823.8999999994764,894736,-333.0629999999977,9350,505.1417818069458,zack-XPS-15-9560,2019-12-18_11-00-51,505.1417818069458,1576695651,False,0,10.142.78.137,0.6868202644178442,223.301,1371.693,751c756febcd46d9a439e0a10f7704d1,1435,757.28,894736,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,111925.574,894736,894736
200,283.9,0.18524384498596191,1436,2907,2.6,-1823.8999999994764,894936,-333.0629999999977,9350,505.32702565193176,zack-XPS-15-9560,2019-12-18_11-00-51,505.32702565193176,1576695651,False,0,10.142.78.137,0.6868202644178442,213.757,1328.145,751c756febcd46d9a439e0a10f7704d1,1436,757.28,894936,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,109203.227,894936,894936
200,270.3,0.19222426414489746,1437,2907,2.556,-1823.8999999994764,895136,-333.0629999999977,9350,505.51924991607666,zack-XPS-15-9560,2019-12-18_11-00-51,505.51924991607666,1576695651,False,0,10.142.78.137,0.6868202644178442,208.48,1296.528,751c756febcd46d9a439e0a10f7704d1,1437,757.28,895136,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,105761.444,895136,895136
200,220.4,0.19567060470581055,1438,2907,2.313,-1823.8999999994764,895336,-333.0629999999977,9350,505.71492052078247,zack-XPS-15-9560,2019-12-18_11-00-51,505.71492052078247,1576695651,False,0,10.142.78.137,0.6868202644178442,194.131,1135.315,751c756febcd46d9a439e0a10f7704d1,1438,757.28,895336,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,95268.112,895336,895336
200,220.4,0.19463324546813965,1439,2907,2.31,-1823.8999999994764,895536,-333.0629999999977,9350,505.9095537662506,zack-XPS-15-9560,2019-12-18_11-00-51,505.9095537662506,1576695651,False,0,10.142.78.137,0.6868202644178442,194.653,1132.27,751c756febcd46d9a439e0a10f7704d1,1439,757.28,895536,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,95402.809,895536,895536
200,200.0,0.19270873069763184,1440,2907,2.229,-1823.8999999994764,895736,-333.0629999999977,9350,506.10226249694824,zack-XPS-15-9560,2019-12-18_11-00-52,506.10226249694824,1576695652,False,0,10.142.78.137,0.6868202644178442,189.919,1053.08,751c756febcd46d9a439e0a10f7704d1,1440,757.28,895736,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,89711.976,895736,895736
200,200.0,0.19823813438415527,1441,2907,2.193,-1823.8999999994764,895936,-333.0629999999977,9350,506.3005006313324,zack-XPS-15-9560,2019-12-18_11-00-52,506.3005006313324,1576695652,False,0,10.142.78.137,0.6868202644178442,189.732,1054.119,751c756febcd46d9a439e0a10f7704d1,1441,757.28,895936,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,91184.486,895936,895936
200,200.0,0.19222712516784668,1442,2907,2.204,-1823.8999999994764,896136,-333.0629999999977,9350,506.49272775650024,zack-XPS-15-9560,2019-12-18_11-00-52,506.49272775650024,1576695652,False,0,10.142.78.137,0.6868202644178442,189.523,1055.278,751c756febcd46d9a439e0a10f7704d1,1442,757.28,896136,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,90738.664,896136,896136
200,200.0,0.1875145435333252,1443,2907,2.195,-1823.8999999994764,896336,-333.0629999999977,9350,506.68024230003357,zack-XPS-15-9560,2019-12-18_11-00-52,506.68024230003357,1576695652,False,0,10.142.78.137,0.6868202644178442,189.843,1053.502,751c756febcd46d9a439e0a10f7704d1,1443,757.28,896336,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,91124.064,896336,896336
200,200.0,0.18637347221374512,1444,2907,2.137,-1823.8999999994764,896536,-333.0629999999977,9350,506.8666157722473,zack-XPS-15-9560,2019-12-18_11-00-52,506.8666157722473,1576695652,False,0,10.142.78.137,0.6868202644178442,189.265,1056.718,751c756febcd46d9a439e0a10f7704d1,1444,757.28,896536,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,93580.036,896536,896536
200,200.0,0.17439579963684082,1445,2907,2.145,-1823.8999999994764,896736,-333.0629999999977,9350,507.04101157188416,zack-XPS-15-9560,2019-12-18_11-00-53,507.04101157188416,1576695653,False,0,10.142.78.137,0.6868202644178442,187.116,1068.858,751c756febcd46d9a439e0a10f7704d1,1445,757.28,896736,0.002,0.3421334412167267,361.2999999999974,0.8252362312828285,93244.053,896736,896736
657,245.7,0.32485437393188477,1446,2909,2.408,-1823.8999999994764,897393,-342.12399999999803,9350,507.36586594581604,zack-XPS-15-9560,2019-12-18_11-00-53,507.36586594581604,1576695653,False,2,10.142.78.137,0.6864274860037792,200.81,1223.546,751c756febcd46d9a439e0a10f7704d1,1446,788.38,897393,0.002,0.3409522716055682,361.2999999999974,0.8222420038749843,102035.733,897393,897393
200,245.7,0.19439005851745605,1447,2909,2.409,-1823.8999999994764,897593,-342.12399999999803,9350,507.5602560043335,zack-XPS-15-9560,2019-12-18_11-00-53,507.5602560043335,1576695653,False,0,10.142.78.137,0.6864274860037792,201.024,1222.244,751c756febcd46d9a439e0a10f7704d1,1447,788.38,897593,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,102000.385,897593,897593
200,245.7,0.19094538688659668,1448,2909,2.41,-1823.8999999994764,897793,-342.12399999999803,9350,507.7512013912201,zack-XPS-15-9560,2019-12-18_11-00-53,507.7512013912201,1576695653,False,0,10.142.78.137,0.6864274860037792,200.55,1225.134,751c756febcd46d9a439e0a10f7704d1,1448,788.38,897793,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,101931.78,897793,897793
200,245.7,0.19338178634643555,1449,2909,2.411,-1823.8999999994764,897993,-342.12399999999803,9350,507.9445831775665,zack-XPS-15-9560,2019-12-18_11-00-54,507.9445831775665,1576695654,False,0,10.142.78.137,0.6864274860037792,200.419,1225.932,751c756febcd46d9a439e0a10f7704d1,1449,788.38,897993,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,101907.589,897993,897993
200,245.7,0.19585084915161133,1450,2909,2.433,-1823.8999999994764,898193,-342.12399999999803,9350,508.14043402671814,zack-XPS-15-9560,2019-12-18_11-00-54,508.14043402671814,1576695654,False,0,10.142.78.137,0.6864274860037792,200.714,1224.132,751c756febcd46d9a439e0a10f7704d1,1450,788.38,898193,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,100991.797,898193,898193
200,245.7,0.20081830024719238,1451,2909,2.451,-1823.8999999994764,898393,-342.12399999999803,9350,508.34125232696533,zack-XPS-15-9560,2019-12-18_11-00-54,508.34125232696533,1576695654,False,0,10.142.78.137,0.6864274860037792,200.95,1222.691,751c756febcd46d9a439e0a10f7704d1,1451,788.38,898393,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,100227.63,898393,898393
200,245.7,0.1922619342803955,1452,2909,2.454,-1823.8999999994764,898593,-342.12399999999803,9350,508.5335142612457,zack-XPS-15-9560,2019-12-18_11-00-54,508.5335142612457,1576695654,False,0,10.142.78.137,0.6864274860037792,200.952,1222.679,751c756febcd46d9a439e0a10f7704d1,1452,788.38,898593,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,100128.3,898593,898593
200,245.7,0.18617987632751465,1453,2909,2.422,-1823.8999999994764,898793,-342.12399999999803,9350,508.71969413757324,zack-XPS-15-9560,2019-12-18_11-00-54,508.71969413757324,1576695654,False,0,10.142.78.137,0.6864274860037792,200.873,1223.159,751c756febcd46d9a439e0a10f7704d1,1453,788.38,898793,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,101427.158,898793,898793
200,245.7,0.1802992820739746,1454,2909,2.43,-1823.8999999994764,898993,-342.12399999999803,9350,508.8999934196472,zack-XPS-15-9560,2019-12-18_11-00-55,508.8999934196472,1576695655,False,0,10.142.78.137,0.6864274860037792,200.256,1226.927,751c756febcd46d9a439e0a10f7704d1,1454,788.38,898993,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,101103.758,898993,898993
200,245.7,0.18043112754821777,1455,2909,2.42,-1823.8999999994764,899193,-342.12399999999803,9350,509.08042454719543,zack-XPS-15-9560,2019-12-18_11-00-55,509.08042454719543,1576695655,False,0,10.142.78.137,0.6864274860037792,200.868,1223.194,751c756febcd46d9a439e0a10f7704d1,1455,788.38,899193,0.002,0.3409522716055681,361.2999999999974,0.8222420038749843,101548.091,899193,899193
406,220.6,0.2387082576751709,1456,2910,2.273,-1823.8999999994764,899599,-341.9279999999981,9350,509.3191328048706,zack-XPS-15-9560,2019-12-18_11-00-55,509.3191328048706,1576695655,False,1,10.142.78.137,0.6862220302262982,192.402,1146.555,751c756febcd46d9a439e0a10f7704d1,1456,807.06,899599,0.002,0.3403477778210352,361.2999999999974,0.8207099751834557,97048.821,899599,899599
200,220.6,0.19396328926086426,1457,2910,2.246,-1823.8999999994764,899799,-341.9279999999981,9350,509.51309609413147,zack-XPS-15-9560,2019-12-18_11-00-55,509.51309609413147,1576695655,False,0,10.142.78.137,0.6862220302262984,192.397,1146.588,751c756febcd46d9a439e0a10f7704d1,1457,807.06,899799,0.001,0.3403477778210351,361.2999999999974,0.8207099751834557,98198.279,899799,899799
419,242.5,0.24091053009033203,1458,2911,2.338,-1823.8999999994764,900218,-345.9999999999981,9350,509.7540066242218,zack-XPS-15-9560,2019-12-18_11-00-55,509.7540066242218,1576695655,False,1,10.142.78.137,0.6860105634178281,197.296,1229.12,751c756febcd46d9a439e0a10f7704d1,1458,808.06,900218,0.001,0.33974251953637846,361.2999999999974,0.8191759284570463,103732.583,900218,900218
200,242.5,0.18088483810424805,1459,2911,2.319,-1823.8999999994764,900418,-345.9999999999981,9350,509.93489146232605,zack-XPS-15-9560,2019-12-18_11-00-56,509.93489146232605,1576695656,False,0,10.142.78.137,0.6860105634178281,196.073,1236.781,751c756febcd46d9a439e0a10f7704d1,1459,808.06,900418,0.002,0.3397425195363785,361.2999999999974,0.8191759284570465,104565.463,900418,900418
200,242.5,0.17827320098876953,1460,2911,2.287,-1823.8999999994764,900618,-345.9999999999981,9350,510.1131646633148,zack-XPS-15-9560,2019-12-18_11-00-56,510.1131646633148,1576695656,False,0,10.142.78.137,0.6860105634178281,194.355,1247.719,751c756febcd46d9a439e0a10f7704d1,1460,808.06,900618,0.001,0.3397425195363785,361.2999999999974,0.8191759284570465,106028.283,900618,900618
418,264.3,0.25163888931274414,1461,2912,2.365,-1823.8999999994764,901036,-350.45699999999823,9350,510.36480355262756,zack-XPS-15-9560,2019-12-18_11-00-56,510.36480355262756,1576695656,False,1,10.142.78.137,0.6857943443214736,199.357,1325.765,751c756febcd46d9a439e0a10f7704d1,1461,813.04,901036,0.001,0.33913452368543057,361.2999999999974,0.8176349901622473,111764.097,901036,901036
445,288.8,0.26592326164245605,1462,2913,2.472,-1823.8999999994764,901481,-352.0579999999983,9350,510.63072681427,zack-XPS-15-9560,2019-12-18_11-00-56,510.63072681427,1576695656,False,1,10.142.78.137,0.6855771346305147,206.619,1397.739,751c756febcd46d9a439e0a10f7704d1,1462,808.99,901481,0.001,0.3385311620367596,361.2999999999974,0.8161058310773208,116820.812,901481,901481
200,288.8,0.1755385398864746,1463,2913,2.487,-1823.8999999994764,901681,-352.0579999999983,9350,510.8062653541565,zack-XPS-15-9560,2019-12-18_11-00-56,510.8062653541565,1576695656,False,0,10.142.78.137,0.6855771346305148,205.537,1405.098,751c756febcd46d9a439e0a10f7704d1,1463,808.99,901681,0.001,0.3385311620367596,361.2999999999974,0.8161058310773209,116120.883,901681,901681
200,288.8,0.1909501552581787,1464,2913,2.499,-1823.8999999994764,901881,-352.0579999999983,9350,510.9972155094147,zack-XPS-15-9560,2019-12-18_11-00-57,510.9972155094147,1576695657,False,0,10.142.78.137,0.6855771346305148,206.592,1397.925,751c756febcd46d9a439e0a10f7704d1,1464,808.99,901881,0.001,0.3385311620367596,361.2999999999974,0.8161058310773209,115559.233,901881,901881
413,310.1,0.2708728313446045,1465,2914,2.639,-1823.8999999994764,902294,-354.4659999999985,9350,511.2680883407593,zack-XPS-15-9560,2019-12-18_11-00-57,511.2680883407593,1576695657,False,1,10.142.78.137,0.6853581933132256,215.491,1439.037,751c756febcd46d9a439e0a10f7704d1,1465,813.19,902294,0.001,0.33792554694617344,361.2999999999974,0.8145707567292497,117516.911,902294,902294
624,331.9,0.3476591110229492,1466,2917,2.765,-1823.8999999994764,902918,-353.7789999999984,9350,511.6157474517822,zack-XPS-15-9560,2019-12-18_11-00-57,511.6157474517822,1576695657,False,3,10.142.78.137,0.6847035278196616,226.255,1466.93,751c756febcd46d9a439e0a10f7704d1,1466,808.91,902918,0.001,0.3361175864075206,254.79999999999907,0.8099867087576204,120054.288,902918,902918
751,387.0,0.38602519035339355,1467,2918,3.082,-1823.8999999994764,903669,-359.70799999999826,9350,512.0017726421356,zack-XPS-15-9560,2019-12-18_11-00-58,512.0017726421356,1576695658,False,1,10.142.78.137,0.6844867154062467,245.131,1578.745,751c756febcd46d9a439e0a10f7704d1,1467,807.75,903669,0.001,0.33551758902502327,254.79999999999907,0.8084659185903932,125566.307,903669,903669
244,369.5,0.2124323844909668,1468,2918,3.003,-1823.8999999994764,903913,-359.70799999999826,9350,512.2142050266266,zack-XPS-15-9560,2019-12-18_11-00-58,512.2142050266266,1576695658,False,0,10.142.78.137,0.6844867154062466,242.372,1524.516,751c756febcd46d9a439e0a10f7704d1,1468,807.75,903913,0.001,0.33551758902502327,254.79999999999907,0.8084659185903934,123025.015,903913,903913
200,369.5,0.18317294120788574,1469,2918,2.994,-1823.8999999994764,904113,-359.70799999999826,9350,512.3973779678345,zack-XPS-15-9560,2019-12-18_11-00-58,512.3973779678345,1576695658,False,0,10.142.78.137,0.6844867154062466,242.612,1523.011,751c756febcd46d9a439e0a10f7704d1,1469,807.75,904113,0.001,0.33551758902502327,254.79999999999907,0.8084659185903934,123433.606,904113,904113
200,369.5,0.17651152610778809,1470,2918,2.993,-1823.8999999994764,904313,-359.70799999999826,9350,512.5738894939423,zack-XPS-15-9560,2019-12-18_11-00-58,512.5738894939423,1576695658,False,0,10.142.78.137,0.6844867154062466,242.423,1524.197,751c756febcd46d9a439e0a10f7704d1,1470,807.75,904313,0.001,0.33551758902502327,254.79999999999907,0.8084659185903934,123471.958,904313,904313
200,347.7,0.1812911033630371,1471,2918,2.897,-1823.8999999994764,904513,-359.70799999999826,9350,512.7551805973053,zack-XPS-15-9560,2019-12-18_11-00-58,512.7551805973053,1576695658,False,0,10.142.78.137,0.6844867154062466,235.484,1476.532,751c756febcd46d9a439e0a10f7704d1,1471,807.75,904513,0.001,0.33551758902502327,254.79999999999907,0.8084659185903934,120029.589,904513,904513
200,323.2,0.19146013259887695,1472,2918,2.771,-1823.8999999994764,904713,-359.70799999999826,9350,512.9466407299042,zack-XPS-15-9560,2019-12-18_11-00-59,512.9466407299042,1576695659,False,0,10.142.78.137,0.6844867154062466,228.163,1416.533,751c756febcd46d9a439e0a10f7704d1,1472,807.75,904713,0.001,0.33551758902502327,254.79999999999907,0.8084659185903934,116629.733,904713,904713
200,323.2,0.17940568923950195,1473,2918,2.773,-1823.8999999994764,904913,-359.70799999999826,9350,513.1260464191437,zack-XPS-15-9560,2019-12-18_11-00-59,513.1260464191437,1576695659,False,0,10.142.78.137,0.6844867154062466,228.549,1414.138,751c756febcd46d9a439e0a10f7704d1,1473,807.75,904913,0.001,0.33551758902502327,254.79999999999907,0.8084659185903934,116544.504,904913,904913
200,323.2,0.203474760055542,1474,2918,2.762,-1823.8999999994764,905113,-359.70799999999826,9350,513.3295211791992,zack-XPS-15-9560,2019-12-18_11-00-59,513.3295211791992,1576695659,False,0,10.142.78.137,0.6844867154062466,229.812,1406.37,751c756febcd46d9a439e0a10f7704d1,1474,807.75,905113,0.002,0.33551758902502327,254.79999999999907,0.8084659185903934,117037.544,905113,905113
220,303.9,0.20999383926391602,1475,2919,2.656,-1823.8999999994764,905333,-359.44399999999865,9350,513.5395150184631,zack-XPS-15-9560,2019-12-18_11-00-59,513.5395150184631,1576695659,False,1,10.142.78.137,0.684265038414793,223.83,1357.725,751c756febcd46d9a439e0a10f7704d1,1475,823.88,905333,0.001,0.3349085637287289,254.79999999999907,0.806921429578278,114437.351,905333,905333
413,282.8,0.30937886238098145,1476,2919,2.539,-1823.8999999994764,905746,-359.4439999999987,9350,513.8488938808441,zack-XPS-15-9560,2019-12-18_11-00-59,513.8488938808441,1576695659,False,0,10.142.78.137,0.6842650384147931,220.124,1284.729,751c756febcd46d9a439e0a10f7704d1,1476,823.88,905746,0.001,0.3349085637287289,254.79999999999907,0.8069214295782778,111375.509,905746,905746
200,227.7,0.21279406547546387,1477,2919,2.254,-1823.8999999994764,905946,-359.4439999999987,9350,514.0616879463196,zack-XPS-15-9560,2019-12-18_11-01-00,514.0616879463196,1576695660,False,0,10.142.78.137,0.6842650384147931,203.086,1121.198,751c756febcd46d9a439e0a10f7704d1,1477,823.88,905946,0.001,0.3349085637287289,254.79999999999907,0.8069214295782778,101033.887,905946,905946
200,223.3,0.2012031078338623,1478,2919,2.22,-1823.8999999994764,906146,-359.4439999999987,9350,514.2628910541534,zack-XPS-15-9560,2019-12-18_11-01-00,514.2628910541534,1576695660,False,0,10.142.78.137,0.6842650384147931,202.0,1105.448,751c756febcd46d9a439e0a10f7704d1,1478,823.88,906146,0.001,0.3349085637287289,254.79999999999907,0.8069214295782778,100607.788,906146,906146
200,223.3,0.17637157440185547,1479,2920,2.239,-1823.8999999994764,906346,-364.0969999999988,9350,514.4392626285553,zack-XPS-15-9560,2019-12-18_11-01-00,514.4392626285553,1576695660,False,1,10.142.78.137,0.6840421256322871,201.301,1109.285,751c756febcd46d9a439e0a10f7704d1,1479,830.39,906346,0.001,0.33429517003203785,254.79999999999907,0.8053662167985527,99749.514,906346,906346
322,235.5,0.20984864234924316,1480,2920,2.308,-1823.8999999994764,906668,-364.0969999999988,9350,514.6491112709045,zack-XPS-15-9560,2019-12-18_11-01-00,514.6491112709045,1576695660,False,0,10.142.78.137,0.684042125632287,204.578,1151.148,751c756febcd46d9a439e0a10f7704d1,1480,830.39,906668,0.001,0.33429517003203785,254.79999999999907,0.8053662167985527,102015.884,906668,906668
357,251.2,0.2220616340637207,1481,2921,2.342,-1823.8999999994764,907025,-370.2919999999989,9350,514.8711729049683,zack-XPS-15-9560,2019-12-18_11-01-00,514.8711729049683,1576695660,False,1,10.142.78.137,0.6838179798659731,208.625,1204.077,751c756febcd46d9a439e0a10f7704d1,1481,832.67,907025,0.001,0.3336810663054186,254.79999999999907,0.8038091002939387,107270.328,907025,907025
