timesteps_this_iter,info/opt_peak_throughput,done,episode_reward_max,episode_len_mean,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_env_wait_ms,info/sample_time_ms,info/opt_samples,timesteps_total,hostname,info/num_steps_sampled,info/update_time_ms,timesteps_since_restore,timestamp,training_iteration,episodes_this_iter,time_this_iter_s,iterations_since_restore,episode_reward_min,date,time_total_s,time_since_restore,pid,episode_reward_mean,info/num_steps_trained,experiment_id,episodes_total,info/grad_time_ms,node_ip,info/sample_peak_throughput
400,125982.871,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,215.383,405.6,725829,zack-XPS-15-9560,725829,0.001,725829,1576698977,1269,0,0.21676373481750488,1269,-1338.400000000098,2019-12-18_11-56-17,328.0780222415924,328.0780222415924,14336,139.92599999997847,725829,a9b21437e7334a98a7a8412aedf56ff3,671,3.219,10.142.78.137,1883.157
400,126970.265,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,214.849,400.0,726229,zack-XPS-15-9560,726229,0.001,726229,1576698977,1270,0,0.22080588340759277,1270,-1338.400000000098,2019-12-18_11-56-17,328.298828125,328.298828125,14336,139.92599999997847,726229,a9b21437e7334a98a7a8412aedf56ff3,671,3.15,10.142.78.137,1861.769
400,126432.519,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,215.194,400.0,726629,zack-XPS-15-9560,726629,0.001,726629,1576698977,1271,0,0.21670770645141602,1271,-1338.400000000098,2019-12-18_11-56-17,328.5155358314514,328.5155358314514,14336,139.92599999997847,726629,a9b21437e7334a98a7a8412aedf56ff3,671,3.164,10.142.78.137,1858.787
400,126738.149,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,213.51,400.0,727029,zack-XPS-15-9560,727029,0.001,727029,1576698977,1272,0,0.2161569595336914,1272,-1338.400000000098,2019-12-18_11-56-17,328.7316927909851,328.7316927909851,14336,139.92599999997847,727029,a9b21437e7334a98a7a8412aedf56ff3,671,3.156,10.142.78.137,1873.446
400,129965.265,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,213.575,400.0,727429,zack-XPS-15-9560,727429,0.001,727429,1576698977,1273,0,0.21438264846801758,1273,-1338.400000000098,2019-12-18_11-56-17,328.9460754394531,328.9460754394531,14336,139.92599999997847,727429,a9b21437e7334a98a7a8412aedf56ff3,671,3.078,10.142.78.137,1872.876
400,131916.057,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,213.882,400.0,727829,zack-XPS-15-9560,727829,0.001,727829,1576698978,1274,0,0.21610689163208008,1274,-1338.400000000098,2019-12-18_11-56-18,329.1621823310852,329.1621823310852,14336,139.92599999997847,727829,a9b21437e7334a98a7a8412aedf56ff3,671,3.032,10.142.78.137,1870.188
400,133021.598,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,215.068,400.0,728229,zack-XPS-15-9560,728229,0.001,728229,1576698978,1275,0,0.2315506935119629,1275,-1338.400000000098,2019-12-18_11-56-18,329.39373302459717,329.39373302459717,14336,139.92599999997847,728229,a9b21437e7334a98a7a8412aedf56ff3,671,3.007,10.142.78.137,1859.879
400,130053.922,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,214.42,400.0,728629,zack-XPS-15-9560,728629,0.001,728629,1576698978,1276,0,0.21274518966674805,1276,-1338.400000000098,2019-12-18_11-56-18,329.6064782142639,329.6064782142639,14336,139.92599999997847,728629,a9b21437e7334a98a7a8412aedf56ff3,671,3.076,10.142.78.137,1865.498
400,129884.772,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,217.637,400.0,729029,zack-XPS-15-9560,729029,0.001,729029,1576698978,1277,0,0.24704718589782715,1277,-1338.400000000098,2019-12-18_11-56-18,329.85352540016174,329.85352540016174,14336,139.92599999997847,729029,a9b21437e7334a98a7a8412aedf56ff3,671,3.08,10.142.78.137,1837.923
400,130495.983,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,218.144,400.0,729429,zack-XPS-15-9560,729429,0.001,729429,1576698979,1278,0,0.22639107704162598,1278,-1338.400000000098,2019-12-18_11-56-19,330.07991647720337,330.07991647720337,14336,139.92599999997847,729429,a9b21437e7334a98a7a8412aedf56ff3,671,3.065,10.142.78.137,1833.655
400,129885.778,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,218.411,400.0,729829,zack-XPS-15-9560,729829,0.001,729829,1576698979,1279,0,0.21957993507385254,1279,-1338.400000000098,2019-12-18_11-56-19,330.2994964122772,330.2994964122772,14336,139.92599999997847,729829,a9b21437e7334a98a7a8412aedf56ff3,671,3.08,10.142.78.137,1831.413
400,130294.306,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,217.838,400.0,730229,zack-XPS-15-9560,730229,0.001,730229,1576698979,1280,0,0.21493792533874512,1280,-1338.400000000098,2019-12-18_11-56-19,330.51443433761597,330.51443433761597,14336,139.92599999997847,730229,a9b21437e7334a98a7a8412aedf56ff3,671,3.07,10.142.78.137,1836.231
400,130985.018,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,217.198,400.0,730629,zack-XPS-15-9560,730629,0.001,730629,1576698979,1281,0,0.21015048027038574,1281,-1338.400000000098,2019-12-18_11-56-19,330.72458481788635,330.72458481788635,14336,139.92599999997847,730629,a9b21437e7334a98a7a8412aedf56ff3,671,3.054,10.142.78.137,1841.636
400,130460.467,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,217.697,400.0,731029,zack-XPS-15-9560,731029,0.001,731029,1576698979,1282,0,0.22125458717346191,1282,-1338.400000000098,2019-12-18_11-56-19,330.9458394050598,330.9458394050598,14336,139.92599999997847,731029,a9b21437e7334a98a7a8412aedf56ff3,671,3.066,10.142.78.137,1837.416
296,127556.502,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,214.479,389.6,731325,zack-XPS-15-9560,731325,0.001,731325,1576698980,1283,0,0.1821296215057373,1283,-1338.400000000098,2019-12-18_11-56-20,331.12796902656555,331.12796902656555,14336,139.92599999997847,731325,a9b21437e7334a98a7a8412aedf56ff3,671,3.054,10.142.78.137,1816.492
200,123746.917,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,211.744,369.6,731525,zack-XPS-15-9560,731525,0.001,731525,1576698980,1284,0,0.18809032440185547,1284,-1338.400000000098,2019-12-18_11-56-20,331.3160593509674,331.3160593509674,14336,139.92599999997847,731525,a9b21437e7334a98a7a8412aedf56ff3,671,2.987,10.142.78.137,1745.503
200,121253.333,False,859.7999999999728,1098.27,0.2434377353189006,0.5758369298516932,0.48375802705075105,207.315,349.6,731725,zack-XPS-15-9560,731725,0.001,731725,1576698980,1285,0,0.1861886978149414,1285,-1338.400000000098,2019-12-18_11-56-20,331.50224804878235,331.50224804878235,14336,139.92599999997847,731725,a9b21437e7334a98a7a8412aedf56ff3,671,2.883,10.142.78.137,1686.325
647,125639.469,False,859.7999999999728,1142.19,0.24308759773264219,0.5758124995491676,0.4830883098859235,212.084,374.3,732372,zack-XPS-15-9560,732372,0.001,732372,1576698980,1286,1,0.26139402389526367,1286,-1338.400000000098,2019-12-18_11-56-20,331.7636420726776,331.7636420726776,14336,136.7129999999775,732372,a9b21437e7334a98a7a8412aedf56ff3,672,2.979,10.142.78.137,1764.866
400,126597.907,False,859.7999999999728,1142.19,0.2430875977326422,0.5758124995491677,0.4830883098859235,209.193,374.3,732772,zack-XPS-15-9560,732772,0.001,732772,1576698980,1287,0,0.21786189079284668,1287,-1338.400000000098,2019-12-18_11-56-20,331.98150396347046,331.98150396347046,14336,136.71299999997754,732772,a9b21437e7334a98a7a8412aedf56ff3,672,2.957,10.142.78.137,1789.257
400,126795.244,False,859.7999999999728,1142.19,0.2430875977326422,0.5758124995491677,0.4830883098859235,208.704,374.3,733172,zack-XPS-15-9560,733172,0.001,733172,1576698981,1288,0,0.2216501235961914,1288,-1338.400000000098,2019-12-18_11-56-21,332.20315408706665,332.20315408706665,14336,136.71299999997754,733172,a9b21437e7334a98a7a8412aedf56ff3,672,2.952,10.142.78.137,1793.45
400,127237.125,False,859.7999999999728,1142.19,0.2430875977326422,0.5758124995491677,0.4830883098859235,209.315,374.3,733572,zack-XPS-15-9560,733572,0.001,733572,1576698981,1289,0,0.22568583488464355,1289,-1338.400000000098,2019-12-18_11-56-21,332.4288399219513,332.4288399219513,14336,136.71299999997754,733572,a9b21437e7334a98a7a8412aedf56ff3,672,2.942,10.142.78.137,1788.213
400,126686.786,False,859.7999999999728,1142.19,0.2430875977326422,0.5758124995491677,0.4830883098859235,209.979,374.3,733972,zack-XPS-15-9560,733972,0.001,733972,1576698981,1290,0,0.22175073623657227,1290,-1338.400000000098,2019-12-18_11-56-21,332.65059065818787,332.65059065818787,14336,136.71299999997754,733972,a9b21437e7334a98a7a8412aedf56ff3,672,2.955,10.142.78.137,1782.562
400,126019.681,False,859.7999999999728,1142.19,0.2430875977326422,0.5758124995491677,0.4830883098859235,210.326,374.3,734372,zack-XPS-15-9560,734372,0.001,734372,1576698981,1291,0,0.21378064155578613,1291,-1338.400000000098,2019-12-18_11-56-21,332.86437129974365,332.86437129974365,14336,136.71299999997754,734372,a9b21437e7334a98a7a8412aedf56ff3,672,2.97,10.142.78.137,1779.615
400,125751.176,False,859.7999999999728,1142.19,0.2430875977326422,0.5758124995491677,0.4830883098859235,210.447,374.3,734772,zack-XPS-15-9560,734772,0.001,734772,1576698982,1292,0,0.22248482704162598,1292,-1338.400000000098,2019-12-18_11-56-22,333.0868561267853,333.0868561267853,14336,136.71299999997754,734772,a9b21437e7334a98a7a8412aedf56ff3,672,2.977,10.142.78.137,1778.598
552,129489.406,False,859.7999999999728,1147.23,0.24274029425947327,0.5757865468510132,0.4824244675535547,217.848,399.9,735324,zack-XPS-15-9560,735324,0.001,735324,1576698982,1293,1,0.2572751045227051,1293,-1338.400000000098,2019-12-18_11-56-22,333.344131231308,333.344131231308,14336,141.29899999997676,735324,a9b21437e7334a98a7a8412aedf56ff3,673,3.088,10.142.78.137,1835.687
200,130292.088,False,859.7999999999728,1147.23,0.24274029425947327,0.5757865468510132,0.4824244675535547,216.352,399.9,735524,zack-XPS-15-9560,735524,0.001,735524,1576698982,1294,0,0.17290902137756348,1294,-1338.400000000098,2019-12-18_11-56-22,333.51704025268555,333.51704025268555,14336,141.29899999997676,735524,a9b21437e7334a98a7a8412aedf56ff3,673,3.069,10.142.78.137,1848.374
762,133088.128,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,226.594,456.1,736286,zack-XPS-15-9560,736286,0.001,736286,1576698982,1295,1,0.2922694683074951,1295,-1338.400000000098,2019-12-18_11-56-22,333.80930972099304,333.80930972099304,14336,151.20499999997722,736286,a9b21437e7334a98a7a8412aedf56ff3,674,3.427,10.142.78.137,2012.848
773,135316.893,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,229.807,468.7,737059,zack-XPS-15-9560,737059,0.001,737059,1576698983,1296,0,0.2937803268432617,1296,-1338.400000000098,2019-12-18_11-56-23,334.1030900478363,334.1030900478363,14336,151.2049999999772,737059,a9b21437e7334a98a7a8412aedf56ff3,674,3.464,10.142.78.137,2039.542
600,135988.613,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,234.482,488.7,737659,zack-XPS-15-9560,737659,0.001,737659,1576698983,1297,0,0.2659265995025635,1297,-1338.400000000098,2019-12-18_11-56-23,334.36901664733887,334.36901664733887,14336,151.2049999999772,737659,a9b21437e7334a98a7a8412aedf56ff3,674,3.594,10.142.78.137,2084.167
600,137544.316,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,239.147,508.7,738259,zack-XPS-15-9560,738259,0.001,738259,1576698983,1298,0,0.2691192626953125,1298,-1338.400000000098,2019-12-18_11-56-23,334.6381359100342,334.6381359100342,14336,151.2049999999772,738259,a9b21437e7334a98a7a8412aedf56ff3,674,3.698,10.142.78.137,2127.143
600,139397.066,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,241.982,528.7,738859,zack-XPS-15-9560,738859,0.001,738859,1576698983,1299,0,0.2548513412475586,1299,-1338.400000000098,2019-12-18_11-56-23,334.89298725128174,334.89298725128174,14336,151.2049999999772,738859,a9b21437e7334a98a7a8412aedf56ff3,674,3.793,10.142.78.137,2184.877
431,139208.936,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,241.619,531.8,739290,zack-XPS-15-9560,739290,0.001,739290,1576698984,1300,0,0.21845412254333496,1300,-1338.400000000098,2019-12-18_11-56-24,335.1114413738251,335.1114413738251,14336,151.2049999999772,739290,a9b21437e7334a98a7a8412aedf56ff3,674,3.82,10.142.78.137,2200.989
400,139018.926,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,242.641,531.8,739690,zack-XPS-15-9560,739690,0.001,739690,1576698984,1301,0,0.22408103942871094,1301,-1338.400000000098,2019-12-18_11-56-24,335.3355224132538,335.3355224132538,14336,151.2049999999772,739690,a9b21437e7334a98a7a8412aedf56ff3,674,3.825,10.142.78.137,2191.713
400,138694.768,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,242.206,531.8,740090,zack-XPS-15-9560,740090,0.001,740090,1576698984,1302,0,0.21828246116638184,1302,-1338.400000000098,2019-12-18_11-56-24,335.55380487442017,335.55380487442017,14336,151.2049999999772,740090,a9b21437e7334a98a7a8412aedf56ff3,674,3.834,10.142.78.137,2195.649
400,137478.028,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,238.505,516.6,740490,zack-XPS-15-9560,740490,0.001,740490,1576698984,1303,0,0.21950054168701172,1303,-1338.400000000098,2019-12-18_11-56-24,335.7733054161072,335.7733054161072,14336,151.2049999999772,740490,a9b21437e7334a98a7a8412aedf56ff3,674,3.758,10.142.78.137,2165.988
400,137993.705,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,245.287,536.6,740890,zack-XPS-15-9560,740890,0.001,740890,1576698984,1304,0,0.24206781387329102,1304,-1338.400000000098,2019-12-18_11-56-24,336.01537322998047,336.01537322998047,14336,151.2049999999772,740890,a9b21437e7334a98a7a8412aedf56ff3,674,3.889,10.142.78.137,2187.64
400,138120.885,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,238.927,500.4,741290,zack-XPS-15-9560,741290,0.001,741290,1576698985,1305,0,0.23073649406433105,1305,-1338.400000000098,2019-12-18_11-56-25,336.2461097240448,336.2461097240448,14336,151.2049999999772,741290,a9b21437e7334a98a7a8412aedf56ff3,674,3.623,10.142.78.137,2094.362
400,134869.856,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,230.848,463.1,741690,zack-XPS-15-9560,741690,0.001,741690,1576698985,1306,0,0.21114730834960938,1306,-1338.400000000098,2019-12-18_11-56-25,336.4572570323944,336.4572570323944,14336,151.2049999999772,741690,a9b21437e7334a98a7a8412aedf56ff3,674,3.434,10.142.78.137,2006.083
400,134632.655,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,225.82,443.1,742090,zack-XPS-15-9560,742090,0.001,742090,1576698985,1307,0,0.21420550346374512,1307,-1338.400000000098,2019-12-18_11-56-25,336.67146253585815,336.67146253585815,14336,151.2049999999772,742090,a9b21437e7334a98a7a8412aedf56ff3,674,3.291,10.142.78.137,1962.179
400,133790.459,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,219.705,423.1,742490,zack-XPS-15-9560,742490,0.001,742490,1576698985,1308,0,0.20675921440124512,1308,-1338.400000000098,2019-12-18_11-56-25,336.8782217502594,336.8782217502594,14336,151.2049999999772,742490,a9b21437e7334a98a7a8412aedf56ff3,674,3.162,10.142.78.137,1925.763
400,130605.235,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,215.449,403.1,742890,zack-XPS-15-9560,742890,0.001,742890,1576698986,1309,0,0.21161413192749023,1309,-1338.400000000098,2019-12-18_11-56-26,337.0898358821869,337.0898358821869,14336,151.2049999999772,742890,a9b21437e7334a98a7a8412aedf56ff3,674,3.086,10.142.78.137,1870.974
400,129731.107,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,215.364,400.0,743290,zack-XPS-15-9560,743290,0.001,743290,1576698986,1310,0,0.2175445556640625,1310,-1338.400000000098,2019-12-18_11-56-26,337.30738043785095,337.30738043785095,14336,151.2049999999772,743290,a9b21437e7334a98a7a8412aedf56ff3,674,3.083,10.142.78.137,1857.319
400,130285.2,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,216.267,400.0,743690,zack-XPS-15-9560,743690,0.001,743690,1576698986,1311,0,0.2330033779144287,1311,-1338.400000000098,2019-12-18_11-56-26,337.5403838157654,337.5403838157654,14336,151.2049999999772,743690,a9b21437e7334a98a7a8412aedf56ff3,674,3.07,10.142.78.137,1849.563
331,129549.847,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,215.752,393.1,744021,zack-XPS-15-9560,744021,0.001,744021,1576698986,1312,0,0.21274948120117188,1312,-1338.400000000098,2019-12-18_11-56-26,337.75313329696655,337.75313329696655,14336,151.2049999999772,744021,a9b21437e7334a98a7a8412aedf56ff3,674,3.034,10.142.78.137,1822.003
200,127180.692,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,211.587,373.1,744221,zack-XPS-15-9560,744221,0.001,744221,1576698986,1313,0,0.17685580253601074,1313,-1338.400000000098,2019-12-18_11-56-26,337.92998909950256,337.92998909950256,14336,151.2049999999772,744221,a9b21437e7334a98a7a8412aedf56ff3,674,2.934,10.142.78.137,1763.34
200,125551.775,False,859.7999999999728,1100.12,0.24244044898610906,0.5757794018783869,0.4818550626882494,205.464,353.1,744421,zack-XPS-15-9560,744421,0.001,744421,1576698987,1314,0,0.17960667610168457,1314,-1338.400000000098,2019-12-18_11-56-27,338.10959577560425,338.10959577560425,14336,151.2049999999772,744421,a9b21437e7334a98a7a8412aedf56ff3,674,2.812,10.142.78.137,1718.547
712,128118.45,False,859.7999999999728,1132.93,0.24213659943524168,0.5757723048494422,0.48127946045518416,213.349,384.3,745133,zack-XPS-15-9560,745133,0.001,745133,1576698987,1315,1,0.30663084983825684,1315,-1338.400000000098,2019-12-18_11-56-27,338.4162266254425,338.4162266254425,14336,143.82199999997658,745133,a9b21437e7334a98a7a8412aedf56ff3,675,3.0,10.142.78.137,1801.271
600,130356.618,False,859.7999999999728,1132.93,0.24213659943524168,0.5757723048494422,0.48127946045518416,216.806,404.3,745733,zack-XPS-15-9560,745733,0.001,745733,1576698987,1316,0,0.2467641830444336,1316,-1338.400000000098,2019-12-18_11-56-27,338.66299080848694,338.66299080848694,14336,143.8219999999766,745733,a9b21437e7334a98a7a8412aedf56ff3,675,3.101,10.142.78.137,1864.804
600,132296.79,False,859.7999999999728,1132.93,0.24213659943524168,0.5757723048494422,0.48127946045518416,220.507,424.3,746333,zack-XPS-15-9560,746333,0.001,746333,1576698987,1317,0,0.25226855278015137,1317,-1338.400000000098,2019-12-18_11-56-27,338.9152593612671,338.9152593612671,14336,143.8219999999766,746333,a9b21437e7334a98a7a8412aedf56ff3,675,3.207,10.142.78.137,1924.205
600,133526.982,False,859.7999999999728,1132.93,0.24213659943524168,0.5757723048494422,0.48127946045518416,226.13,444.3,746933,zack-XPS-15-9560,746933,0.001,746933,1576698988,1318,0,0.2641110420227051,1318,-1338.400000000098,2019-12-18_11-56-28,339.1793704032898,339.1793704032898,14336,143.8219999999766,746933,a9b21437e7334a98a7a8412aedf56ff3,675,3.327,10.142.78.137,1964.802
