episodes_total,experiment_id,info/sample_peak_throughput,episode_reward_mean,timesteps_this_iter,timesteps_total,time_since_restore,done,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,timesteps_since_restore,info/num_steps_sampled,timestamp,sampler_perf/mean_env_wait_ms,episode_len_mean,info/num_steps_trained,episode_reward_max,info/opt_peak_throughput,time_total_s,iterations_since_restore,episode_reward_min,info/opt_samples,sampler_perf/mean_processing_ms,episodes_this_iter,node_ip,date,sampler_perf/mean_inference_ms,hostname,training_iteration,pid,time_this_iter_s
827,db15454e139b45a4977ecbeb588ffe50,2413.039,-232.57600000000005,787,225991,75.89319729804993,False,307.869,5.624,0.001,225991,225991,1576687060,0.39080401176882695,63.85,225991,383.09999999999894,132087.683,75.89319729804993,288,-636.3999999999994,742.9,0.30451826836306334,3,10.142.78.137,2019-12-18_08-37-40,0.5776341415719132,zack-XPS-15-9560,288,30967,0.3160426616668701
831,db15454e139b45a4977ecbeb588ffe50,2303.858,-226.32700000000008,657,226648,76.29541254043579,False,321.548,5.893,0.001,226648,226648,1576687061,0.39096343344191603,63.27,226648,383.09999999999894,125701.518,76.29541254043579,289,-636.3999999999994,740.8,0.3046956844231968,4,10.142.78.137,2019-12-18_08-37-41,0.5780286195056052,zack-XPS-15-9560,289,30967,0.40221524238586426
834,db15454e139b45a4977ecbeb588ffe50,2242.467,-222.20600000000005,743,227391,76.64322209358215,False,329.86,5.601,0.002,227391,227391,1576687061,0.391102654040265,62.79,227391,383.09999999999894,132066.246,76.64322209358215,290,-636.3999999999994,739.7,0.3048442669075671,3,10.142.78.137,2019-12-18_08-37-41,0.5783462080809119,zack-XPS-15-9560,290,30967,0.3478095531463623
837,db15454e139b45a4977ecbeb588ffe50,2154.103,-232.5660000000001,795,228186,77.07568454742432,False,340.884,5.713,0.002,228186,228186,1576687061,0.3912700249992889,63.33,228186,383.09999999999894,128527.98,77.07568454742432,291,-636.3999999999994,734.3,0.3050189285682087,3,10.142.78.137,2019-12-18_08-37-41,0.5787025188442496,zack-XPS-15-9560,291,30967,0.4324624538421631
840,db15454e139b45a4977ecbeb588ffe50,2103.651,-228.36300000000014,653,228839,77.41708016395569,False,349.06,5.724,0.002,228839,228839,1576687062,0.39145062919031526,63.17,228839,383.09999999999894,128282.258,77.41708016395569,292,-636.3999999999994,734.3,0.30520358907518924,3,10.142.78.137,2019-12-18_08-37-42,0.5790849328123755,zack-XPS-15-9560,292,30967,0.34139561653137207
843,db15454e139b45a4977ecbeb588ffe50,2053.278,-218.16500000000008,503,229342,77.71489310264587,False,349.149,5.629,0.002,229342,229342,1576687062,0.391629223991357,63.08,229342,383.09999999999894,127368.774,77.71489310264587,293,-636.3999999999994,716.9,0.3053862225010434,3,10.142.78.137,2019-12-18_08-37-42,0.5794867632959807,zack-XPS-15-9560,293,30967,0.29781293869018555
845,db15454e139b45a4977ecbeb588ffe50,2063.497,-220.18000000000012,771,230113,78.07116198539734,False,344.803,5.633,0.002,230113,230113,1576687062,0.3917564046765002,63.09,230113,383.09999999999894,126316.277,78.07116198539734,294,-636.3999999999994,711.5,0.30551227124171726,2,10.142.78.137,2019-12-18_08-37-42,0.5797667892397282,zack-XPS-15-9560,294,30967,0.35626888275146484
848,db15454e139b45a4977ecbeb588ffe50,2067.688,-218.52500000000012,740,230853,78.41741514205933,False,350.633,5.752,0.002,230853,230853,1576687063,0.39195408580727,64.16,230853,383.09999999999894,126044.874,78.41741514205933,295,-636.3999999999994,725.0,0.3057125375852345,3,10.142.78.137,2019-12-18_08-37-43,0.5802020042106031,zack-XPS-15-9560,295,30967,0.3462531566619873
851,db15454e139b45a4977ecbeb588ffe50,2065.218,-218.62100000000012,767,231620,78.77243685722351,False,350.859,5.837,0.002,231620,231620,1576687063,0.3921659891874096,64.08,231620,383.4999999999991,124144.449,78.77243685722351,296,-636.3999999999994,724.6,0.3059204261835149,3,10.142.78.137,2019-12-18_08-37-43,0.5806545495277597,zack-XPS-15-9560,296,30967,0.35502171516418457
854,db15454e139b45a4977ecbeb588ffe50,2059.678,-210.47000000000008,735,232355,79.1134512424469,False,347.19,5.679,0.002,232355,232355,1576687063,0.3923910922924692,63.52,232355,383.4999999999991,125911.347,79.1134512424469,297,-636.3999999999994,715.1,0.306135906419367,3,10.142.78.137,2019-12-18_08-37-43,0.5811217225776957,zack-XPS-15-9560,297,30967,0.34101438522338867
857,db15454e139b45a4977ecbeb588ffe50,2046.673,-204.4860000000001,711,233066,79.41447424888611,False,345.683,5.68,0.002,233066,233066,1576687064,0.39262671143342087,63.48,233066,383.4999999999991,124566.378,79.41447424888611,298,-636.3999999999994,707.5,0.3063596416289149,3,10.142.78.137,2019-12-18_08-37-44,0.5815965110199461,zack-XPS-15-9560,298,30967,0.301023006439209
860,db15454e139b45a4977ecbeb588ffe50,2137.321,-204.69100000000017,732,233798,79.70474219322205,False,334.531,5.575,0.002,233798,233798,1576687064,0.39286815114132784,63.51,233798,383.4999999999991,128254.658,79.70474219322205,299,-636.3999999999994,715.0,0.3065860016679156,3,10.142.78.137,2019-12-18_08-37-44,0.5820751761145723,zack-XPS-15-9560,299,30967,0.2902679443359375
862,db15454e139b45a4977ecbeb588ffe50,2179.873,-206.86600000000013,833,234631,80.02831768989563,False,332.129,5.559,0.002,234631,234631,1576687064,0.3930361276643123,63.98,234631,383.4999999999991,130231.633,80.02831768989563,300,-636.3999999999994,724.0,0.3067396200613707,2,10.142.78.137,2019-12-18_08-37-44,0.5823999854208861,zack-XPS-15-9560,300,30967,0.323575496673584
865,db15454e139b45a4977ecbeb588ffe50,2268.882,-209.0630000000001,753,235384,80.31390476226807,False,317.249,5.778,0.002,235384,235384,1576687065,0.3932853619160495,64.33,235384,383.4999999999991,124582.088,80.31390476226807,301,-636.3999999999994,719.8,0.306964876709231,3,10.142.78.137,2019-12-18_08-37-45,0.5828839179695336,zack-XPS-15-9560,301,30967,0.2855870723724365
868,db15454e139b45a4977ecbeb588ffe50,2335.572,-199.16500000000013,743,236127,80.6036958694458,False,312.044,5.795,0.002,236127,236127,1576687065,0.39353564220781023,64.81,236127,383.4999999999991,125756.82,80.6036958694458,302,-636.3999999999994,728.8,0.30719108745004037,3,10.142.78.137,2019-12-18_08-37-45,0.5833689095692307,zack-XPS-15-9560,302,30967,0.2897911071777344
871,db15454e139b45a4977ecbeb588ffe50,2441.524,-197.17300000000017,839,236966,80.90461611747742,False,312.264,5.884,0.002,236966,236966,1576687065,0.39378809630915507,64.42,236966,383.4999999999991,129573.74,80.90461611747742,303,-636.3999999999994,762.4,0.3074183104691479,3,10.142.78.137,2019-12-18_08-37-45,0.5838495711032805,zack-XPS-15-9560,303,30967,0.3009202480316162
874,db15454e139b45a4977ecbeb588ffe50,2512.141,-207.36800000000017,865,237831,81.21129298210144,False,307.228,5.944,0.002,237831,237831,1576687065,0.394040606787149,64.45,237831,383.4999999999991,129850.133,81.21129298210144,304,-636.3999999999994,771.8,0.30764544153553425,3,10.142.78.137,2019-12-18_08-37-45,0.5843176049556076,zack-XPS-15-9560,304,30967,0.30667686462402344
877,db15454e139b45a4977ecbeb588ffe50,2494.615,-213.6040000000001,740,238571,81.5777645111084,False,309.386,5.824,0.002,238571,238571,1576687066,0.39429345659353515,65.33,238571,383.4999999999991,132528.344,81.5777645111084,305,-636.3999999999994,771.8,0.3078666219918875,3,10.142.78.137,2019-12-18_08-37-46,0.58480706673615,zack-XPS-15-9560,305,30967,0.366471529006958
880,db15454e139b45a4977ecbeb588ffe50,2558.638,-215.99600000000007,830,239401,81.87870526313782,False,304.107,5.707,0.002,239401,239401,1576687066,0.39454820586944905,66.26,239401,383.4999999999991,136340.156,81.87870526313782,306,-636.3999999999994,778.1,0.30808876019048165,3,10.142.78.137,2019-12-18_08-37-46,0.5852994031736288,zack-XPS-15-9560,306,30967,0.30094075202941895
882,db15454e139b45a4977ecbeb588ffe50,2631.501,-212.13700000000006,793,240194,82.15798020362854,False,297.891,5.757,0.002,240194,240194,1576687066,0.3947197507422105,66.28,240194,383.4999999999991,136156.821,82.15798020362854,307,-636.3999999999994,783.9,0.308234986815773,2,10.142.78.137,2019-12-18_08-37-46,0.5856196928337255,zack-XPS-15-9560,307,30967,0.27927494049072266
885,db15454e139b45a4977ecbeb588ffe50,2676.525,-210.24800000000008,803,240997,82.44347190856934,False,296.317,5.781,0.002,240997,240997,1576687067,0.39497884440717784,66.39,240997,383.4999999999991,137183.281,82.44347190856934,308,-636.3999999999994,793.1,0.30845714206850205,3,10.142.78.137,2019-12-18_08-37-47,0.5860991640455993,zack-XPS-15-9560,308,30967,0.2854917049407959
888,db15454e139b45a4977ecbeb588ffe50,2710.127,-202.23600000000016,790,241787,82.71703147888184,False,294.783,5.72,0.002,241787,241787,1576687067,0.39522829090152795,66.36,241787,383.4999999999991,139668.524,82.71703147888184,309,-631.9999999999995,798.9,0.30867376150836934,3,10.142.78.137,2019-12-18_08-37-47,0.5865619964280122,zack-XPS-15-9560,309,30967,0.2735595703125
891,db15454e139b45a4977ecbeb588ffe50,2665.9,-202.4080000000002,714,242501,83.0438826084137,False,295.21,5.621,0.001,242501,242501,1576687067,0.3954773387102287,66.88,242501,383.4999999999991,140011.166,83.0438826084137,310,-631.9999999999995,787.0,0.30889129491051426,3,10.142.78.137,2019-12-18_08-37-47,0.5870282219249533,zack-XPS-15-9560,310,30967,0.32685112953186035
894,db15454e139b45a4977ecbeb588ffe50,2591.518,-196.29400000000015,774,243275,83.41955590248108,False,304.493,5.284,0.002,243275,243275,1576687068,0.39573801867698194,66.6,243275,383.4999999999991,149341.682,83.41955590248108,311,-631.9999999999995,789.1,0.30911533251718676,3,10.142.78.137,2019-12-18_08-37-48,0.5875088868719744,zack-XPS-15-9560,311,30967,0.3756732940673828
897,db15454e139b45a4977ecbeb588ffe50,2546.365,-198.37900000000016,712,243987,83.75094079971313,False,308.675,5.288,0.002,243987,243987,1576687068,0.39600621775652217,66.66,243987,383.4999999999991,148630.918,83.75094079971313,312,-631.9999999999995,786.0,0.3093457968049289,3,10.142.78.137,2019-12-18_08-37-48,0.5880018797623582,zack-XPS-15-9560,312,30967,0.33138489723205566
899,db15454e139b45a4977ecbeb588ffe50,2495.374,-202.46700000000013,886,244873,84.13491892814636,False,316.866,5.399,0.002,244873,244873,1576687068,0.39619776421602504,66.65,244873,383.4999999999991,146440.419,84.13491892814636,313,-639.1000000000005,790.7,0.30950763357030153,2,10.142.78.137,2019-12-18_08-37-48,0.5883449581675735,zack-XPS-15-9560,313,30967,0.38397812843322754
902,db15454e139b45a4977ecbeb588ffe50,2470.617,-210.96700000000013,851,245724,84.46733450889587,False,319.475,5.383,0.002,245724,245724,1576687069,0.3964965048589624,67.66,245724,383.4999999999991,146631.122,84.46733450889587,314,-639.1000000000005,789.3,0.30975763758453145,3,10.142.78.137,2019-12-18_08-37-49,0.5888708134337632,zack-XPS-15-9560,314,30967,0.3324155807495117
905,db15454e139b45a4977ecbeb588ffe50,2505.116,-207.13200000000015,810,246534,84.81863641738892,False,317.87,5.464,0.002,246534,246534,1576687069,0.39679754460471267,68.39,246534,383.4999999999991,145748.298,84.81863641738892,315,-639.1000000000005,796.3,0.3100077721862814,3,10.142.78.137,2019-12-18_08-37-49,0.5894016888645461,zack-XPS-15-9560,315,30967,0.351301908493042
908,db15454e139b45a4977ecbeb588ffe50,2466.931,-215.31900000000016,826,247360,85.1670150756836,False,322.628,5.451,0.002,247360,247360,1576687069,0.39711320937255384,68.34,247360,383.4999999999991,146021.729,85.1670150756836,316,-639.1000000000005,795.9,0.3102695867072292,3,10.142.78.137,2019-12-18_08-37-49,0.5899443707462632,zack-XPS-15-9560,316,30967,0.34837865829467773
911,db15454e139b45a4977ecbeb588ffe50,2461.908,-219.67800000000014,936,248296,85.51239085197449,False,329.094,5.581,0.002,248296,248296,1576687070,0.3974415294933887,68.27,248296,383.4999999999991,145180.485,85.51239085197449,317,-639.1000000000005,810.2,0.3105373337647112,3,10.142.78.137,2019-12-18_08-37-50,0.5904852670038393,zack-XPS-15-9560,317,30967,0.34537577629089355
913,db15454e139b45a4977ecbeb588ffe50,2395.355,-217.83500000000012,759,249055,85.87345695495605,False,336.401,5.756,0.002,249055,249055,1576687070,0.39766044208501855,68.77,249055,383.4999999999991,139999.51,85.87345695495605,318,-639.1000000000005,805.8,0.31071647171728306,2,10.142.78.137,2019-12-18_08-37-50,0.5908488902603337,zack-XPS-15-9560,318,30967,0.3610661029815674
916,db15454e139b45a4977ecbeb588ffe50,2354.405,-220.0450000000002,862,249917,86.23735880851746,False,345.31,5.87,0.002,249917,249917,1576687071,0.39799172370697655,69.27,249917,383.4999999999991,138508.528,86.23735880851746,319,-639.1000000000005,813.0,0.31098691853018706,3,10.142.78.137,2019-12-18_08-37-51,0.5913927542555745,zack-XPS-15-9560,319,30967,0.36390185356140137
919,db15454e139b45a4977ecbeb588ffe50,2369.876,-224.33800000000014,857,250774,86.6071047782898,False,349.09,6.295,0.002,250774,250774,1576687071,0.3983300453640546,69.36,250774,383.4999999999991,131418.497,86.6071047782898,320,-639.1000000000005,827.3,0.3112698295680946,3,10.142.78.137,2019-12-18_08-37-51,0.5919376886279812,zack-XPS-15-9560,320,30967,0.36974596977233887
922,db15454e139b45a4977ecbeb588ffe50,2408.739,-228.33400000000006,829,251603,86.94836401939392,False,345.741,6.241,0.002,251603,251603,1576687071,0.3986649326268058,69.33,251603,383.4999999999991,133443.474,86.94836401939392,321,-639.1000000000005,832.8,0.31154750332903575,3,10.142.78.137,2019-12-18_08-37-51,0.5924735419998788,zack-XPS-15-9560,321,30967,0.341259241104126
925,db15454e139b45a4977ecbeb588ffe50,2423.277,-226.33000000000018,744,252347,87.27218985557556,False,344.987,6.241,0.002,252347,252347,1576687072,0.39899216010052824,69.34,252347,383.4999999999991,133958.784,87.27218985557556,322,-639.1000000000005,836.0,0.3118184895811581,3,10.142.78.137,2019-12-18_08-37-52,0.5929991445738483,zack-XPS-15-9560,322,30967,0.3238258361816406
927,db15454e139b45a4977ecbeb588ffe50,2335.413,-226.3050000000002,612,252959,87.66773343086243,False,346.234,6.152,0.002,252959,252959,1576687072,0.39921099738662724,69.73,252959,383.4999999999991,131445.888,87.66773343086243,323,-639.1000000000005,808.6,0.3119972467536847,2,10.142.78.137,2019-12-18_08-37-52,0.5933768233340114,zack-XPS-15-9560,323,30967,0.39554357528686523
931,db15454e139b45a4977ecbeb588ffe50,2333.001,-228.4800000000002,936,253895,88.04209423065186,False,350.236,6.32,0.002,253895,253895,1576687072,0.3996528661634436,69.69,253895,383.4999999999991,129291.883,88.04209423065186,324,-639.1000000000005,817.1,0.3123354635493774,4,10.142.78.137,2019-12-18_08-37-52,0.5941163782700539,zack-XPS-15-9560,324,30967,0.3743607997894287
934,db15454e139b45a4977ecbeb588ffe50,2368.323,-232.88100000000009,942,254837,88.39860320091248,False,350.586,6.491,0.002,254837,254837,1576687073,0.39998552170057766,70.1,254837,383.4999999999991,127909.126,88.39860320091248,325,-639.1000000000005,830.3,0.3125907875394573,3,10.142.78.137,2019-12-18_08-37-53,0.5946631925542415,zack-XPS-15-9560,325,30967,0.3565089702606201
937,db15454e139b45a4977ecbeb588ffe50,2376.427,-230.86300000000006,766,255603,88.71011638641357,False,346.865,6.492,0.002,255603,255603,1576687073,0.4002991274640516,70.08,255603,383.4999999999991,126966.163,88.71011638641357,326,-639.1000000000005,824.3,0.312825974849036,3,10.142.78.137,2019-12-18_08-37-53,0.5951815687055816,zack-XPS-15-9560,326,30967,0.31151318550109863
940,db15454e139b45a4977ecbeb588ffe50,2328.851,-226.87600000000006,718,256321,89.03123188018799,False,344.59,6.347,0.002,256321,256321,1576687073,0.4006097913758109,69.99,256321,383.4999999999991,126447.412,89.03123188018799,327,-639.1000000000005,802.5,0.3130583867053698,3,10.142.78.137,2019-12-18_08-37-53,0.5956888881816511,zack-XPS-15-9560,327,30967,0.32111549377441406
942,db15454e139b45a4977ecbeb588ffe50,2381.552,-235.203,875,257196,89.36262035369873,False,341.836,6.214,0.002,257196,257196,1576687074,0.4008259802325495,70.13,257196,383.4999999999991,131011.149,89.36262035369873,328,-639.1000000000005,814.1,0.31321791924049724,2,10.142.78.137,2019-12-18_08-37-54,0.5960201048477805,zack-XPS-15-9560,328,30967,0.3313884735107422
945,db15454e139b45a4977ecbeb588ffe50,2407.792,-243.38099999999997,804,258000,89.66451001167297,False,335.702,6.15,0.002,258000,258000,1576687074,0.4011452461098455,70.19,258000,383.4999999999991,131430.739,89.66451001167297,329,-639.1000000000005,808.3,0.3134545316496894,3,10.142.78.137,2019-12-18_08-37-54,0.5965071269573279,zack-XPS-15-9560,329,30967,0.30188965797424316
948,db15454e139b45a4977ecbeb588ffe50,2463.658,-247.5529999999999,948,258948,89.99157905578613,False,331.783,5.885,0.002,258948,258948,1576687074,0.40146115039282043,70.13,258948,383.4999999999991,138888.627,89.99157905578613,330,-639.1000000000005,817.4,0.31368311564419477,3,10.142.78.137,2019-12-18_08-37-54,0.5969743065446573,zack-XPS-15-9560,330,30967,0.3270690441131592
950,db15454e139b45a4977ecbeb588ffe50,2458.266,-241.423,699,259647,90.2871081829071,False,327.223,5.889,0.002,259647,259647,1576687075,0.4016636433172093,70.14,259647,383.4999999999991,136596.725,90.2871081829071,331,-639.1000000000005,804.4,0.3138293428334468,2,10.142.78.137,2019-12-18_08-37-55,0.5972775307393097,zack-XPS-15-9560,331,30967,0.2955291271209717
953,db15454e139b45a4977ecbeb588ffe50,2488.193,-247.63800000000003,792,260439,90.59113454818726,False,325.216,5.917,0.002,260439,260439,1576687075,0.4019632246373151,70.71,260439,382.79999999999893,136749.107,90.59113454818726,332,-639.1000000000005,809.2,0.3140476194732015,3,10.142.78.137,2019-12-18_08-37-55,0.5977261312229,zack-XPS-15-9560,332,30967,0.30402636528015137
956,db15454e139b45a4977ecbeb588ffe50,2617.376,-261.9359999999999,860,261299,90.92123699188232,False,318.64,5.957,0.002,261299,261299,1576687075,0.40226554179749824,70.88,261299,178.79999999999814,139993.658,90.92123699188232,333,-639.1000000000005,834.0,0.3142694027008695,3,10.142.78.137,2019-12-18_08-37-55,0.5981695942602286,zack-XPS-15-9560,333,30967,0.33010244369506836
959,db15454e139b45a4977ecbeb588ffe50,2647.534,-266.18699999999995,968,262267,91.26918935775757,False,316.219,5.769,0.002,262267,262267,1576687076,0.4025796144002797,70.79,262267,178.79999999999814,145127.907,91.26918935775757,334,-639.1000000000007,837.2,0.314498464773529,3,10.142.78.137,2019-12-18_08-37-56,0.5986141370471947,zack-XPS-15-9560,334,30967,0.34795236587524414
961,db15454e139b45a4977ecbeb588ffe50,2659.585,-274.1739999999999,895,263162,91.59169554710388,False,313.019,5.573,0.002,263162,263162,1576687076,0.40279190059369574,70.72,263162,178.79999999999814,149374.274,91.59169554710388,335,-639.1000000000007,832.5,0.31465231844917235,2,10.142.78.137,2019-12-18_08-37-56,0.5989090949857646,zack-XPS-15-9560,335,30967,0.3225061893463135
964,db15454e139b45a4977ecbeb588ffe50,2670.065,-268.0709999999999,735,263897,91.87817287445068,False,310.629,5.498,0.002,263897,263897,1576687076,0.4031045863769722,70.65,263897,178.79999999999814,150861.944,91.87817287445068,336,-639.1000000000007,829.4,0.3148817227051823,3,10.142.78.137,2019-12-18_08-37-56,0.5993456578516336,zack-XPS-15-9560,336,30967,0.28647732734680176
967,db15454e139b45a4977ecbeb588ffe50,2731.798,-276.35799999999983,918,264815,92.20357775688171,False,310.931,5.632,0.002,264815,264815,1576687076,0.4034240165676556,70.63,264815,178.79999999999814,150819.444,92.20357775688171,337,-639.1000000000007,849.4,0.3151163112726135,3,10.142.78.137,2019-12-18_08-37-56,0.599782910964375,zack-XPS-15-9560,337,30967,0.3254048824310303
